Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.233887,-14.671288,16.94,16.26,15.940000000000001,C   ,Sibbons,89.99,1.0,0.14060555585599954,1.3823103374558436,9.51878,3302022285.423489,6.083054628148002,1210750.419375482
296.259827,-14.684196,17.11,16.47,16.14,C   ,Sibbons,89.99,0.9699999999999989,0.09599444473599972,1.2473675584785928,9.643180000000001,4397238279.504628,5.88567385752412,768553.0626061625
296.411377,-14.685686,17.27,16.58,16.04,C:  ,Sibbons,89.99,1.2300000000000004,0.11830000029600019,1.3131066486359817,9.58098,3810482750.6815357,5.986637706906782,969700.6950685792
296.156006,-14.687428,17.11,16.25,15.61,Ce: ,Sibbons,89.99,1.5,0.21421388920399997,1.6376228489837767,9.31352,2058353679.0494041,6.335421693927437,2164819.513313159
296.179413,-14.688039,17.04,16.35,16.009999999999998,C   ,Sibbons,89.99,1.0300000000000011,0.12499166696400033,1.3334958454336838,9.56232,3650228066.0526657,6.016161806482417,1037915.0431131477
296.248596,-14.689795,17.060000000000002,16.43,16.04,C   ,Sibbons,89.99,1.0200000000000031,0.11830000029600019,1.3131066486359817,9.58098,3810482750.6815357,5.986637706906782,969700.6950685792
296.350922,-14.720666,16.85,16.13,15.68,C   ,Sibbons,89.99,1.1700000000000017,0.19860000031199987,1.5797923276233135,9.35706,2275411768.8110285,6.293187236331269,1964206.9181032567
296.375854,-14.73088,15.95,15.33,14.959999999999999,C   ,Sibbons,89.99,0.9900000000000002,0.3450472726410001,2.2133356164790032,8.98549,967141457.1386131,6.357562400040403,2278045.5311217015
296.436554,-14.743853,17.25,16.68,16.49,C   ,Sibbons,89.99,0.7600000000000016,0.028191343116000023,1.0670661497452725,9.817720000000001,6572339663.328548,5.562420912451811,365107.63297946594
296.485382,-14.756809,16.54,15.93,15.56,C:  ,Sibbons,89.99,0.9799999999999986,0.22536666698399976,1.68022200052574,9.26858,1856008667.3775263,6.347100075738117,2223822.273435898
296.131714,-14.759347,17.17,16.47,16.11,Ce  ,Sibbons,89.99,1.0600000000000023,0.10268611140400008,1.26673599489258,9.62452,4212306846.973154,5.916282694073237,824674.7435288496
296.112915,-14.776258,17.150000000000002,16.46,15.85,C   ,Sibbons,89.99,1.3000000000000025,0.16068055585999996,1.4477066051164549,9.4628,2902685610.4990506,6.163718842530539,1457870.1456108692
296.152313,-14.788395,16.94,16.3,15.91,Ce  ,Sibbons,89.99,1.0300000000000011,0.1472972225239999,1.4037740910170362,9.500119999999999,3163151550.503249,6.110691508196064,1290302.409273147
296.283356,-14.789384,17.27,16.75,16.38,C   ,Sibbons,89.99,0.8900000000000006,0.04246111139200015,1.1027094880472907,9.792459999999998,6200975279.305866,5.640121698337334,436638.17018603516
296.374786,-14.798067,17.53,16.79,16.48,C   ,Sibbons,89.99,1.0500000000000007,0.029281193861999788,1.0697472873067,9.81629,6550734531.412727,5.568790336118744,370501.8118376251
296.170349,-14.798781,17.2,16.44,15.69,Ce  ,Sibbons,89.99,1.5099999999999998,0.19636944475600004,1.5716992457641985,9.36328,2308234883.1177616,6.286573706906102,1934522.150940331
296.073059,-14.801702,17.42,16.74,16.39,C   ,Sibbons,89.99,1.0300000000000011,0.04023055583599966,1.0970604429180375,9.798680000000001,6290425164.023809,5.630136109471243,426713.2313272226
296.160095,-14.802064,17.18,16.61,16.28,C   ,Sibbons,89.99,0.8999999999999986,0.06476666695199973,1.1608247708758448,9.730260000000001,5373533985.940764,5.741633383228447,551611.5907588179
296.338257,-14.808908,17.21,16.5,15.98,C:  ,Sibbons,89.99,1.2300000000000004,0.1316833336319998,1.3542016344491503,9.54366,3496713095.424838,6.045204839124205,1109698.0915109587
296.100708,-14.828527,16.52,15.96,15.57,C   ,Sibbons,89.99,0.9499999999999993,0.22313611142799994,1.6716144298001636,9.27836,1898278810.6699972,6.345882581752678,2217596.7770679356
296.129822,-14.832311,17.36,16.74,16.419999999999998,C   ,Sibbons,89.99,0.9400000000000013,0.035820298338000045,1.085976177187473,9.80771,6422587060.533973,5.607239366023247,404798.9394655128
296.084503,-14.832314,17.3,16.6,16.08,C:  ,Sibbons,89.99,1.2200000000000024,0.10937777807200022,1.2864051737193165,9.60586,4035152940.371431,5.946648930892913,884400.4011440951
296.434357,-14.834667,17.28,16.72,16.25,C:  ,Sibbons,89.99,1.0300000000000011,0.07145833361999987,1.1788494185505947,9.7116,5147543199.312632,5.772476127598106,592210.5332126429
296.30838,-14.840508,17.05,16.46,16.009999999999998,C   ,Sibbons,89.99,1.0400000000000027,0.12499166696400033,1.3334958454336838,9.56232,3650228066.0526657,6.016161806482417,1037915.0431131477
296.173828,-14.855554,17.64,16.97,16.58,Ce  ,Sibbons,89.99,1.0600000000000023,0.018382686402000026,1.043236290938899,9.83059,6770020753.234887,5.505645948038518,320365.65274406754
296.080383,-14.858717,16.11,15.7,15.219999999999999,C:  ,Sibbons,89.99,0.8900000000000006,0.2777400000000002,1.895570756078119,9.15691,1435191983.884007,6.391699867121072,2464335.6918342286
296.28244,-14.868937,17.28,16.72,16.48,Ce  ,Sibbons,89.99,0.8000000000000007,0.029281193861999788,1.0697472873067,9.81629,6550734531.412727,5.568790336118744,370501.8118376251
296.236908,-14.87212,17.82,17.07,16.75,Ce  ,Sibbons,89.99,1.0700000000000003,-0.0001447762800000918,0.999666695854025,9.8549,7159785310.819628,5.373862849393416,236517.26557805316
296.096558,-14.8814,17.78,17.19,16.96,C   ,Sibbons,89.99,0.8200000000000003,-0.02303164194600027,0.9483493656866121,9.90015,7946026333.613526,5.285448770859096,192951.7717904366
296.261414,-14.883708,17.740000000000002,17.07,16.72,Ce  ,Sibbons,89.99,1.0200000000000031,0.003124775957999981,1.0072210091942502,9.850610000000001,7089408473.417346,5.389747685775289,245328.3205431162
