Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o
-14.77473,O,C/O,0.027680556,19.666,0.214,16.44,,15.58,,15.13,,14.34,0.04,14.19,0.06,14.03,0.04,13.49,0.03,14.788,0.056,14.733,0.091,12.552,,8.405,,,,,,,5.18060666027142E-05,2.07224266410857E-16,5.2366953617133E-17,0.75,0.12533,0.0978493886621337,0.000508731134103061,1.22095472184735E-15,,1.25,0.214914,,0.000670347442244889,1.21147128116546E-15,,1.66,0.260965,,0.000630856315482574,8.64186733537773E-16,,2.19,0.278455,,0.000515883620646551,4.29903017205459E-16,9.56260747196202E-17,3.6,0.743171,0.087226269289884,0.000378920478543012,2.52613652362008E-16,6.27426071553942E-17,4.5,1.009682,0.0963446376879311,0.000280994513559807,1.45341989772314E-16,3.7187226562108E-17,5.8,1.391189,0.0989412877056193,0.000260762236240962,9.77858385903608E-17,3.57795572059271E-17,8,2.831177,0.135417990906797,0.000376284889138178,3.35170625716905E-16,7.07795374663045E-17,3.368,0.635793,0.0832067701694808,0.00021967988647296,1.42711056608679E-16,3.9414401926313E-17,4.618,1.107319,0.105913036602391,0.000301927667811384,7.49696245186354E-17,,12.082,6.275804,,0.00363380900474686,4.91188024431854E-16,,22.194,4.739734,,1.47E-15,2.1E-15
-14.81764,S,C/O,0.029052948,20.558,0.041,18.17,0.07,17.25,0.1,16.7,0.05,15.92,0.03,15.68,0.05,15.7,0.06,14.84,0.05,,,,,,,,,,,,,,2.27814110161936E-05,9.11256440647744E-17,1.67221631901799E-17,0.75,0.12533,0.0731707086431275,0.000103392328707589,2.48141588898214E-16,4.96112456383266E-17,1.25,0.214914,0.0791563457835149,0.000143979266470903,2.60203493622115E-16,5.13141666804841E-17,1.66,0.260965,0.0781695490387193,0.000148569771401851,2.03520234797057E-16,2.99476772897377E-17,2.19,0.278455,0.0596196044098516,0.000120379279379641,1.00316066149701E-16,2.19126792372795E-17,3.6,0.743171,0.0858028608283608,9.60612153836357E-05,6.40408102557572E-17,1.56498947341492E-17,4.5,1.009682,0.0949508508082495,6.03528579287239E-05,3.12169954803745E-17,8.2369218096922E-18,5.8,1.391189,0.101699028291126,7.52046504144677E-05,2.82017439054254E-17,1.05445509662248E-17,8,2.831177,0.137954214734091,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3.7E-16,6.8E-16
-14.767653,C,C,0.034321009,19.51,0.025,16.96,,16.04,,15.62,,15.07,0.05,15.17,0.04,15.16,0.04,15.03,0.09,15.124,0.07,16.099,0.284,12.506,,8.891,,22.305,0.053,23.036,21.457,20.745,5.98109388471386E-05,2.39243755388554E-16,4.23716640376822E-17,0.75,0.12533,0.0708158193818829,0.00031512896063383,7.56309505521192E-16,,1.25,0.214914,,0.000438833684886978,7.93072924494538E-16,,1.66,0.260965,,0.000401726476035775,5.50310241144897E-16,,2.19,0.278455,,0.000263361167745479,2.194676397879E-16,4.96954598315394E-17,3.6,0.743171,0.0886450277393358,0.000153655488305378,1.02436992203585E-16,2.46231668001685E-17,4.5,1.009682,0.0935525764246972,9.92425329932016E-05,5.1332344651656E-17,1.3133902552977E-17,5.8,1.391189,0.0989412877056211,6.31312948231251E-05,2.36742355586719E-17,9.23051638089895E-18,8,2.831177,0.142982656586298,0.00027613202529802,2.45960830134816E-16,5.33180713179747E-17,3.368,0.635793,0.0852101509023235,6.24295630758246E-05,4.05562341332771E-17,1.43318933998413E-17,4.618,1.107319,0.131420793812318,0.000314994457628409,7.8214151041651E-17,,12.082,6.275804,,0.00232253408747034,3.1394080663292E-16,,22.194,4.739734,,9.7E-16,
-14.815343,C,C,0.032561812,20.113,0.039,17.428,,16.335,,15.717,,14.97,0.03,15.11,0.03,15.03,0.05,14.73,0.04,,,,,,,,,,,,,,3.43226348147017E-05,1.37290539258807E-16,2.50838967928458E-17,0.75,0.12533,0.0728770448437839,0.000204780367033092,4.91472880879421E-16,,1.25,0.214914,,0.000334425940144472,6.04384229176757E-16,,1.66,0.260965,,0.000367392642806415,5.032775928855E-16,,2.19,0.278455,,0.000288769778143726,2.40641481786438E-16,5.25648562983009E-17,3.6,0.743171,0.0858028608283608,0.000162385810427898,1.08257206951932E-16,2.55891649788988E-17,4.5,1.009682,0.0921497855475444,0.000111865930734351,5.78616883108713E-17,1.50359483006162E-17,5.8,1.391189,0.100322346927967,8.32232548143757E-05,3.12087205553909E-17,1.15440160083675E-17,8,2.831177,0.136687954220367,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7.7E-16,
-14.80796,RSG,C/O,0.011856079,,,14.74,,13.94,,13.66,,13.4,0.05,13.25,0.04,12.98,0.04,12.62,0.05,13.411,0.037,13.444,0.046,12.415,,8.746,,,,,,,,,,0.75,0.12533,,0.00243494029683148,5.84385671239556E-15,,1.25,0.214914,,0.00303598734287292,5.48672411362577E-15,,1.66,0.260965,,0.0024430393101771,3.34662919202343E-15,,2.19,0.278455,,0.00122617297276263,1.02181081063552E-15,2.31375150087936E-16,3.6,0.743171,0.0886450277393358,0.000900633458828209,6.00422305885472E-16,1.44325777927735E-16,4.5,1.009682,0.0935525764246972,0.000739090874914572,3.82288383576503E-16,9.78123717336743E-17,5.8,1.391189,0.0989412877056193,0.000581091732841686,2.17909399815632E-16,8.14756981015405E-17,8,2.831177,0.137954214734091,0.00133757079684736,1.19142291880703E-15,2.42543496198665E-16,3.368,0.635793,0.0804730296705714,0.000720095829141573,4.67797203859835E-16,1.2077739752046E-16,4.618,1.107319,0.0997438955666947,0.000342533389734109,8.5052157689317E-17,,12.082,6.275804,,0.00265437389038059,3.5879614630719E-16,,22.194,4.739734,,3E-15,4.1E-15
-14.77645,LPV,C/O,0.037181054,20.756,0.049,19.06,,17.3,,15.73,,13.54,0.05,12.96,0.05,12.59,0.04,11.99,0.05,14.449,0.054,13.622,0.054,11.923,,8.484,,,,,,,1.89836893979427E-05,7.59347575917709E-17,1.41775254741009E-17,0.75,0.12533,0.0743433821463313,4.55499932613967E-05,1.09319983827352E-16,,1.25,0.214914,,0.000137499132020517,2.48492407265995E-16,,1.66,0.260965,,0.000363019918650042,4.97287559794578E-16,,2.19,0.278455,,0.00107783365258781,8.98194710489844E-16,2.03383966762421E-16,3.6,0.743171,0.0886450277393376,0.00117638120479889,7.84254136532595E-16,1.91651146082319E-16,4.5,1.009682,0.0949508508082477,0.00105851700751615,5.47508796991111E-16,1.40085695196214E-16,5.8,1.391189,0.0989412877056193,0.00103811316057092,3.89292435214095E-16,1.45555322310799E-16,8,2.831177,0.137954214734092,0.000514181892328108,4.58000497916961E-16,9.63516915662053E-17,3.368,0.635793,0.082919817019306,0.000611209780934665,3.97061356172368E-16,1.03785183555651E-16,4.618,1.107319,0.100847056051579,0.000538893459187912,1.33809003274602E-16,,12.082,6.275804,,0.0033787969757244,4.56717623104136E-16,,22.194,4.739734,,1.22E-15,2.3E-15
-14.83054,LPV,C/O,0.029568717,19.187,0.018,17.7,,16.76,,16.04,,14.94,0.07,14.69,0.05,14.74,0.08,14.17,0.05,15.187,0.103,15.384,0.148,12.409,,8.822,,20.169,0.007,20.929,19.612,19.027,8.0534250187643E-05,3.22137000750572E-16,5.61506268108297E-17,0.75,0.12533,0.0697815264255208,0.0001594,3.8256E-16,,1.25,0.214914,,0.000226099684661135,4.0861388794181E-16,,1.66,0.260965,,0.000272854081841998,3.73772714852053E-16,,2.19,0.278455,,0.000296860038338117,2.47383365281764E-16,5.79956628278376E-17,3.6,0.743171,0.0914687154373954,0.000239082658910663,1.59388439273776E-16,3.89503550394364E-17,4.5,1.009682,0.0949508508082495,0.000146116022098982,7.55772528098184E-17,2.05464449794381E-17,5.8,1.391189,0.104439367847696,0.000139394197771072,5.22728241641519E-17,1.95446586706069E-17,8,2.831177,0.137954214734091,0.000260565419329328,2.32095088476242E-16,5.33759852781118E-17,3.368,0.635793,0.0898961584212614,0.000120611937907703,7.83533594030119E-17,2.34263412198336E-17,4.618,1.107319,0.113603547500542,0.000344431539149077,8.55234743790126E-17,,12.082,6.275804,,0.00247492530860568,3.34539782185142E-16,,22.194,4.739734,,6.7E-16,7.2E-16
-14.830748,C,C,0.029242037,19.897,0.029,17.39,,16.6,,16.31,,15.83,0.04,15.82,0.05,15.89,0.09,15.85,0.16,,,,,,,,,,,,,,4.18774876814031E-05,1.67509950725612E-16,2.99351449276717E-17,0.75,0.12533,0.0714057398718069,0.000212074434225708,5.08978642141698E-16,,1.25,0.214914,,0.000261999194819138,4.73492520757478E-16,,1.66,0.260965,,0.000212779828799568,2.91479217533655E-16,,2.19,0.278455,,0.000130783133670599,1.08985944725499E-16,2.42424399843841E-17,3.6,0.743171,0.087226269289884,8.44399713163571E-05,5.62933142109048E-17,1.37566098573503E-17,4.5,1.009682,0.0949508508082495,5.06638093032536E-05,2.62054186051312E-17,7.22903129458711E-18,5.8,1.391189,0.105803080594679,2.96650235060054E-05,1.1124383814752E-17,4.6488480135814E-18,8,2.831177,0.151644721915041,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.7E-16,
-14.76786,O,C/O,0.039737772,19.442,0.019,15.5,,14.68,,14.19,,13.35,0.04,13.14,0.07,12.95,0.02,12.76,0.02,13.697,0.047,13.076,0.037,11.728,,8.707,,,,,,,6.36767104453603E-05,2.54706841781441E-16,4.44989833048297E-17,0.75,0.12533,0.0699294334569345,0.00120917265459652,2.90201437103164E-15,,1.25,0.214914,,0.00153567727155443,2.77532037027909E-15,,1.66,0.260965,,0.00149944470571072,2.05403384343934E-15,,2.19,0.278455,,0.00128396072462818,1.06996727052349E-15,2.37999655884545E-16,3.6,0.743171,0.087226269289884,0.000996662406185365,6.64441604123577E-16,1.67687637745394E-16,4.5,1.009682,0.0977339657752552,0.000759797465208736,3.9299868890107E-16,9.74087227894139E-17,5.8,1.391189,0.0961659236867156,0.000510792717512119,1.91547269067045E-16,6.93204059769649E-17,8,2.831177,0.134144303074397,0.0010278193232276,9.15516024252616E-16,1.90037912540879E-16,3.368,0.635793,0.0819139852599591,0.0010106256008581,6.56534604282006E-16,1.671427064004E-16,4.618,1.107319,0.0984994813183899,0.00064491564466654,1.60134657672539E-16,,12.082,6.275804,,0.00275145298822911,3.71918489893094E-16,,22.194,4.739734,,5E-15,5.9E-15
-14.82485,C,C,0.0289744,19.713,0.029,17.39,,16.56,,16.25,,15.82,0.05,15.96,0.05,15.98,0.16,15.37,0.09,,,,,,,,,,,,,,4.96113013979586E-05,1.98445205591834E-16,3.54634812072981E-17,0.75,0.12533,0.0714057398718069,0.000212074434225708,5.08978642141698E-16,,1.25,0.214914,,0.000271831609546296,4.91261944963186E-16,,1.66,0.260965,,0.000224869448682868,3.08040340661463E-16,,2.19,0.278455,,0.000131993255107205,1.09994379256004E-16,2.49067300368045E-17,3.6,0.743171,0.0886450277393376,7.42246361076319E-05,4.94830907384213E-17,1.20923698198686E-17,4.5,1.009682,0.0949508508082459,4.66334815765641E-05,2.41207663327056E-17,7.32934021660873E-18,5.8,1.391189,0.115231019612793,4.61577570361011E-05,1.73091588885379E-17,6.74879128680913E-18,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.9E-16,
-14.82579,S,C/O,0.034897318,19.095,0.012,16.82,0.03,15.86,0.03,15.52,0.02,15.35,0.03,15.45,0.04,15.14,0.06,15.27,0.09,,,,,,,,,20.998,0.011,23.055,19.623,18.388,8.76557922929702E-05,3.50623169171881E-16,6.02744602684408E-17,0.75,0.12533,0.0688930248512545,0.000358499304170223,8.60398330008535E-16,1.58254097316466E-16,1.25,0.214914,0.0733264656229586,0.000517964453891188,9.3608033835757E-16,1.58392123999739E-16,1.66,0.260965,0.0678917155888996,0.000440484321786665,6.03403180529678E-16,8.15489755056034E-17,2.19,0.278455,0.0550526420412751,0.000203494061185065,1.69578384320887E-16,3.70420899046668E-17,3.6,0.743171,0.0858028608283608,0.000118726612606965,7.915107507131E-17,1.90258429300633E-17,4.5,1.009682,0.0935525764246954,0.000101087589435552,5.22866841908026E-17,1.37963735055307E-17,5.8,1.391189,0.101699028291126,5.06109741729595E-05,1.89791153148598E-17,7.39990249630732E-18,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,1.19E-15,1.3E-15
-14.82215,C,C,0.036155664,19.729,0.026,17.409,,16.47,,16.006,,15.42,0.04,15.4,0.07,15.21,0.06,15.1,0.05,,,,,,,,,21.115,0.015,22.544,20.004,18.985,4.88855628157236E-05,1.95542251262895E-16,3.47100532141722E-17,0.75,0.12533,0.0709633746445419,0.000208395490544004,5.00149177305609E-16,,1.25,0.214914,,0.000295324825920165,5.33719564915961E-16,,1.66,0.260965,,0.000281533743520748,3.85662662357189E-16,,2.19,0.278455,,0.000190788300402167,1.58990250335139E-16,3.53652171530888E-17,3.6,0.743171,0.087226269289884,0.000124322025474133,8.28813503160886E-17,2.09170794865947E-17,4.5,1.009682,0.0977339657752534,9.47758832264951E-05,4.90220085654285E-17,1.29349556321444E-17,5.8,1.391189,0.101699028291126,5.91895034741985E-05,2.21960638028245E-17,8.29904444219263E-18,8,2.831177,0.137954214734091,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.9E-16,
-14.81282,LAV,C/O,0.030566225,,,19.18,0.6,17.3,0.3,15.91,0.2,14.36,0.03,13.83,0.04,13.44,0.04,13,0.04,14.407,0.052,14.056,0.05,12.039,,8.251,,,,,,,,,,0.75,0.12533,,4.07838590372759E-05,9.78812616894623E-17,4.03203455852542E-17,1.25,0.214914,0.149813535109328,0.000137499132020517,2.48492407265995E-16,6.888404131901E-17,1.66,0.260965,0.106261572794855,0.000307560426959405,4.21315653369048E-16,8.72748642598792E-17,2.19,0.278455,0.0817606637448804,0.000506467683407453,4.22056402839544E-16,9.21924765437042E-17,3.6,0.743171,0.0858028608283608,0.000527895642457487,3.51930428304991E-16,8.45948465666221E-17,4.5,1.009682,0.0935525764246972,0.000483835622642111,2.50259804814885E-16,6.40315168081787E-17,5.8,1.391189,0.0989412877056193,0.000409491316567645,1.53559243712867E-16,5.68011227665638E-17,8,2.831177,0.136687954220367,0.000534461933238141,4.76064667373641E-16,9.97710830455907E-17,3.368,0.635793,0.0826326741440511,0.000409817307290612,2.66230385853581E-16,6.9162192089744E-17,4.618,1.107319,0.100295826079167,0.000484287112852816,1.20250069405599E-16,,12.082,6.275804,,0.00418757016346012,5.66040843938919E-16,,22.194,4.739734,,9E-16,1.5E-15
-14.764977,C,C,0.041261252,20.19,0.043,17.11,,15.994,,15.228,,14.5,0.04,14.56,0.04,14.62,0.04,14.12,0.04,,,,,,,,,,,,,,3.19727962097521E-05,1.27891184839008E-16,2.35711979737281E-17,0.75,0.12533,0.0734641740053252,0.000274465850852769,6.58718042046647E-16,,1.25,0.214914,,0.000457825477082156,8.27395440509921E-16,,1.66,0.260965,,0.000576408604345209,7.8960082787015E-16,,2.19,0.278455,,0.000445196497762327,3.70997081468606E-16,8.25232510901936E-17,3.6,0.743171,0.087226269289884,0.000269493364939777,1.79662243293184E-16,4.3186092144413E-17,4.5,1.009682,0.0935525764246989,0.000163191614994246,8.44094560315064E-17,2.15970179735757E-17,5.8,1.391189,0.0989412877056193,0.000145963643918742,5.47363664695284E-17,2.02468245900249E-17,8,2.831177,0.136687954220367,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,1.14E-15,
-14.76419,LAV,C/O,0.041271646,20.227,0.035,18.94,1.05,17.79,0.92,16.8,0.63,16.43,0.05,15.87,0.03,15.41,0.06,15.34,0.07,,,,,,,,,,,,,,3.09015753072866E-05,1.23606301229146E-16,2.23859251946066E-17,0.75,0.12533,0.0722891208589527,5.08731134103061E-05,1.22095472184735E-16,7.22721193648766E-17,1.25,0.214914,0.201924294490841,8.75588313993917E-05,1.58238851926611E-16,8.3108284251781E-17,1.66,0.260965,0.18332902653386,0.000135497241919118,1.85612660163175E-16,7.03747434596302E-17,2.19,0.278455,0.139611000495414,7.52578382441666E-05,6.27148652034721E-17,1.42009276063277E-17,3.6,0.743171,0.0886450277393358,8.06395465709839E-05,5.37596977139892E-17,1.2707382840847E-17,4.5,1.009682,0.0921497855475444,7.88311460420561E-05,4.07747307114084E-17,1.07588274756382E-17,5.8,1.391189,0.101699028291126,4.74509265180738E-05,1.77940974442777E-17,6.79551465593949E-18,8,2.831177,0.140475713293021,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,3E-16,4.1E-16
-14.769947,C,C,0.038103204,19.455,0.017,17.025,,16.201,,15.758,,15.26,0.07,15.2,0.07,14.99,0.02,14.9,0.06,,,,,,,,,21.155,0.017,22.87,19.993,18.806,6.29188273047622E-05,2.51675309219049E-16,4.37680141085874E-17,0.75,0.12533,0.069633569004468,0.000296816689584061,7.12360055001747E-16,,1.25,0.214914,,0.000378355417348027,6.83774850628965E-16,,1.66,0.260965,,0.000353777700797156,4.84626987393365E-16,,2.19,0.278455,,0.000221081162325353,1.84234301937794E-16,4.31912244557617E-17,3.6,0.743171,0.0914687154373954,0.00014946794966715,9.96452997781E-17,2.51478607427982E-17,4.5,1.009682,0.0977339657752552,0.000116064081898819,6.00331458097337E-17,1.4879825870943E-17,5.8,1.391189,0.0961659236867156,7.11614349296927E-05,2.66855380986348E-17,1.0084388126552E-17,8,2.831177,0.139216793977532,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,9E-16,
-14.76111,LAV,C/O,0.040620709,20.242,0.059,18.35,0.34,17.01,0.15,16.18,0.09,15.14,0.06,15.03,0.05,14.9,0.03,14.84,0.09,,,,,,,,,,,,,,3.04775897992647E-05,1.21910359197059E-16,2.32491182346071E-17,0.75,0.12533,0.0758047852119788,8.75968152929052E-05,2.10232356702973E-16,6.47371018783744E-17,1.25,0.214914,0.116584899763323,0.000179597363388596,3.24573548292644E-16,7.04999165302031E-17,1.66,0.260965,0.0853647378780646,0.000239844881748333,3.28554632531964E-16,5.36031632102776E-17,2.19,0.278455,0.0656351282991245,0.000246917424977795,2.05764520814829E-16,4.74156331380219E-17,3.6,0.743171,0.0900591664592714,0.000174802676112721,1.16535117408481E-16,2.84781268848873E-17,4.5,1.009682,0.0949508508082477,0.000126094992556466,6.52215478740343E-17,1.64267102926487E-17,5.8,1.391189,0.0975558226919624,7.52046504144677E-05,2.82017439054254E-17,1.09957788687116E-17,8,2.831177,0.142982656586298,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,4.7E-16,6.5E-16
-14.7809,C,C/O,0.03680545,20.491,0.043,18.414,,17.421,,17.201,,16.85,0.04,16.95,0.07,16.41,0.12,15.71,0.15,,,,,,,,,,,,,,2.42315178819545E-05,9.69260715278182E-17,1.78641211563871E-17,0.75,0.12533,0.0734641740053235,8.25825553404756E-05,1.98198132817141E-16,,1.25,0.214914,,0.000122998540076808,2.22286518211099E-16,,1.66,0.260965,,9.36548893568007E-05,1.28294368981919E-16,,2.19,0.278455,,5.11153971183544E-05,4.25961642652953E-17,9.47493695969023E-18,3.6,0.743171,0.0872262692898858,2.9822776726653E-05,1.9881851151102E-17,5.01765788421907E-18,4.5,1.009682,0.0977339657752552,3.13832445022925E-05,1.62327126735995E-17,4.67275146896593E-18,5.8,1.391189,0.109868712677812,3.37477401750251E-05,1.26554025656344E-17,5.23803473763371E-18,8,2.831177,0.150417811391453,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,2.7E-16,4.1E-16
-14.769683,C,C,0.044918676,19.855,0.023,17.345,,16.483,,16.072,,15.65,0.03,15.6,0.03,15.54,0.06,15.01,0.06,,,,,,,,,,,,,,4.35291933833345E-05,1.74116773533338E-16,3.06979479524177E-17,0.75,0.12533,0.0705205583718556,0.000221048879122179,5.3051730989323E-16,,1.25,0.214914,,0.000291809856239734,5.27367210071809E-16,,1.66,0.260965,,0.000264929582524478,3.62917236334901E-16,,2.19,0.278455,,0.000154366031466607,1.28638359555506E-16,2.80992987338952E-17,3.6,0.743171,0.0858028608283608,0.000103406556739487,6.89377044929914E-17,1.62950656423365E-17,4.5,1.009682,0.0921497855475444,6.99355251470527E-05,3.61735474898548E-17,9.54475847749163E-18,5.8,1.391189,0.101699028291126,6.43049932235407E-05,2.41143724588278E-17,9.11275202337019E-18,8,2.831177,0.139216793977532,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,6.7E-16,
-14.83196,LPV,C/O,0.033240039,,,20.37,,18,,15.89,,14.12,0.05,13.12,0.03,12.45,0.05,11.91,0.06,13.982,0.05,12.743,0.033,10.685,0.109,8.596,,,,,,,,,,0.75,0.12533,,1.36297634033818E-05,3.27114321681163E-17,,1.25,0.214914,,7.2160570262236E-05,1.30410669148619E-16,,1.66,0.260965,,0.000313278402207097,4.29148496174105E-16,,2.19,0.278455,,0.000631759438779271,5.26466198982726E-16,1.19211104969708E-16,3.6,0.743171,0.0886450277393358,0.00101519174373771,6.76794495825139E-16,1.59976471757395E-16,4.5,1.009682,0.0921497855475444,0.00120419783025854,6.2286094668545E-16,1.61856752995499E-16,5.8,1.391189,0.100322346927969,0.00111749270516592,4.19059764437219E-16,1.58361480184002E-16,8,2.831177,0.139216793977532,0.000790527128609132,7.04151242822861E-16,1.47008924835102E-16,3.368,0.635793,0.0823453412926689,0.00137337866174958,8.92190555489114E-16,2.25709256976815E-16,4.618,1.107319,0.0979452617025451,0.00168539970040164,4.1849024178157E-16,2.35624318336888E-16,12.082,6.275804,0.19396848061076,0.00304762899504724,4.11953094761725E-16,,22.194,4.739734,,9E-16,1.2E-15
-14.800164,C,C,0.044134702,19.935,0.018,17.57,,16.75,,16.4,,15.99,0.06,16.15,0.05,16.03,0.12,16.27,0.25,,,,,,,,,,,,,,4.04371574967614E-05,1.61748629987046E-16,2.8193864530942E-17,0.75,0.12533,0.0697815264255208,0.000179675274514376,4.31220658834503E-16,,1.25,0.214914,,0.000228191759285279,4.12394745696288E-16,,1.66,0.260965,,0.000195853102296276,2.68291920953802E-16,,2.19,0.278455,,0.000112863038767467,9.40525323062227E-17,2.16731259105015E-17,3.6,0.743171,0.0900591664592714,6.23086120263201E-05,4.15390746842134E-17,1.01510606059745E-17,4.5,1.009682,0.0949508508082495,4.45346291659859E-05,2.30351530168893E-17,6.63090311901985E-18,5.8,1.391189,0.109868712677809,2.0148591726953E-05,7.55572189760739E-18,3.42952044662354E-18,8,2.831177,0.162533677757228,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,5.2E-16,
-14.773767,C,C,0.039080829,19.959,0.049,17.296,,16.414,,15.714,,15.17,0.04,15.48,0.07,15.43,0.06,14.78,0.05,15.14,0.069,15.578,0.167,12.46,,8.568,,,,,,,3.95531084032291E-05,1.58212433612917E-16,2.95393161050889E-17,0.75,0.12533,0.0743433821463295,0.000231253501380772,5.55008403313854E-16,,1.25,0.214914,,0.000310956727138896,5.61969988805235E-16,,1.66,0.260965,,0.000368409189958573,5.04670123230922E-16,,2.19,0.278455,,0.000240188239649308,2.00156866374423E-16,4.45221705676425E-17,3.6,0.743171,0.087226269289884,0.000115490982801868,7.69939885345789E-17,1.94312637526506E-17,4.5,1.009682,0.0977339657752516,7.73923154726966E-05,4.00305080031189E-17,1.05624567435147E-17,5.8,1.391189,0.101699028291126,7.94775913323017E-05,2.98040967496131E-17,1.11436660879022E-17,8,2.831177,0.137954214734091,0.000272092629859832,2.4236279381814E-16,5.24411631598607E-17,3.368,0.635793,0.0850673583534043,0.000100876567328612,6.55326336045555E-17,2.00912071032951E-17,4.618,1.107319,0.116137082875387,0.000328626750426197,8.15990937989234E-17,,12.082,6.275804,,0.00312724636788768,4.22715107851808E-16,,22.194,4.739734,,7.8E-16,
-14.830112,C,C,0.033542679,19.653,0.024,17.27,,16.343,,16.036,,15.54,0.04,15.72,0.09,15.49,0.07,15.7,0.15,,,,,,,,,,,,,,5.24300919722388E-05,2.09720367888955E-16,3.70589871417643E-17,0.75,0.12533,0.0706682139690198,0.000236858141380549,5.68459539313317E-16,,1.25,0.214914,,0.000331970854730535,5.99947327826268E-16,,1.66,0.260965,,0.000273861167409343,3.75152284122388E-16,,2.19,0.278455,,0.000170825121859192,1.42354268215993E-16,3.16647693648859E-17,3.6,0.743171,0.087226269289884,9.25865874313416E-05,6.17243916208944E-17,1.60714130273673E-17,4.5,1.009682,0.100499359049024,7.32314849044104E-05,3.78783542609019E-17,1.01461025030759E-17,5.8,1.391189,0.103071359462412,3.40600041702103E-05,1.27725015638289E-17,5.28650167632677E-18,8,2.831177,0.150417811391453,,,,3.368,0.635793,,,,,4.618,1.107319,,,,,12.082,6.275804,,,,,22.194,4.739734,,7.2E-16,
