#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   U      B      V      R      I      J      H      K        Mact
 1   9.89 -0.45  0.21727 -2.072 3.573  5.084 14.80  0.038 0.00 24.751 28.634 27.391 25.947 24.983 24.089 23.086 22.509 22.306  0.217 
 1   9.89 -0.43  0.07672 -3.922 3.303  5.403  6.70  0.015 0.83 21.141 35.534 31.256 28.100 25.350 22.879 19.482 18.545 17.968  0.077 
 1   9.89 -0.43  0.30249 -1.790 3.588  5.008 11.20  0.037 0.00 20.446 23.945 22.843 21.488 20.578 19.771 18.822 18.226 18.049  0.302 
 1   9.89 -0.43  0.25759 -1.927 3.580  5.042 11.40  0.037 0.99 20.249 23.950 22.778 21.378 20.437 19.580 18.600 18.016 17.825  0.258 
 1   9.89 -0.43  0.13957 -2.619 3.509  5.183 11.70  0.038 0.81 22.518 28.432 26.483 24.680 23.452 22.008 20.695 20.114 19.857  0.140 
 1   9.89 -0.43  0.14666 -2.556 3.515  5.164 11.80  0.038 0.00 22.959 28.435 26.633 24.893 23.735 22.413 21.172 20.592 20.336  0.147 
 1   9.89 -0.43  0.94812  0.185 3.788  4.330 12.30  0.038 0.99 15.916 16.486 16.542 16.008 15.674 15.370 14.997 14.698 14.670  0.948 
 1   9.89 -0.43  0.63066 -0.877 3.662  4.707 12.70  0.038 0.00 19.662 21.978 21.218 20.175 19.527 19.000 18.250 17.629 17.543  0.631 
 1   9.89 -0.43  0.12315 -2.767 3.495  5.222 13.00  0.038 0.88 24.102 30.495 28.359 26.488 25.184 23.624 22.248 21.667 21.410  0.123 
 1   9.89 -0.43  0.15265 -2.505 3.520  5.153 13.20  0.038 0.00 24.233 29.536 27.794 26.081 24.950 23.674 22.460 21.880 21.626  0.153 
 1   9.89 -0.43  0.23338 -2.015 3.575  5.066 13.20  0.038 0.82 22.465 26.442 25.168 23.707 22.734 21.811 20.792 20.214 20.004  0.233 
 1   9.89 -0.43  0.14433 -2.576 3.513  5.170 13.40  0.038 0.00 24.611 30.152 28.327 26.577 25.410 24.070 22.819 22.239 21.983  0.144 
 1   9.89 -0.43  0.27051 -1.887 3.582  5.033 13.50  0.038 0.00 22.988 26.625 25.476 24.090 23.159 22.318 21.347 20.760 20.573  0.271 
 1   9.89 -0.43  0.22349 -2.054 3.572  5.076 13.60  0.038 0.00 23.505 27.393 26.151 24.709 23.745 22.843 21.837 21.260 21.057  0.223 
 1   9.89 -0.43  0.51247 -1.234 3.625  4.829 13.80  0.038 0.00 21.654 24.577 23.621 22.417 21.632 20.996 20.142 19.475 19.354  0.512 
 1   9.89 -0.43  0.21097 -2.103 3.569  5.088 14.00  0.038 0.00 24.027 28.002 26.724 25.263 24.292 23.371 22.355 21.778 21.569  0.211 
 1   9.89 -0.43  0.16371 -2.421 3.531  5.143 14.10  0.038 0.00 24.923 29.927 28.279 26.615 25.527 24.340 23.176 22.597 22.347  0.164 
 1   9.89 -0.43  0.30472 -1.785 3.589  5.007 14.20  0.038 0.99 22.692 26.192 25.090 23.735 22.825 22.018 21.069 20.473 20.296  0.305 
 1   9.89 -0.43  0.33012 -1.720 3.593  4.993 14.60  0.038 0.88 23.038 26.502 25.413 24.066 23.161 22.363 21.419 20.821 20.646  0.330 
 1   9.89 -0.41  0.91851  0.077 3.780  4.390  7.80  0.022 0.88 11.983 12.691 12.685 12.082 11.716 11.388 10.971 10.632 10.598  0.919 
 1   9.89 -0.41  0.62637 -0.898 3.658  4.712 11.40  0.037 0.00 18.414 20.797 20.008 18.950 18.288 17.754 16.991 16.362 16.274  0.626 
 1   9.89 -0.41  0.31437 -1.768 3.588  5.002 11.50  0.038 0.00 20.689 24.190 23.089 21.736 20.826 20.015 19.064 18.467 18.290  0.314 
 1   9.89 -0.41  0.18840 -2.239 3.554  5.113 12.10  0.038 0.00 22.466 26.895 25.433 23.878 22.865 21.840 20.769 20.189 19.955  0.188 
 1   9.89 -0.41  0.20521 -2.131 3.566  5.092 12.40  0.038 0.00 22.497 26.559 25.248 23.772 22.793 21.847 20.819 20.241 20.027  0.205 
 1   9.89 -0.41  0.28533 -1.849 3.583  5.022 12.40  0.038 0.74 21.317 25.060 23.875 22.469 21.526 20.652 19.664 19.078 18.884  0.285 
 1   9.89 -0.41  0.40425 -1.526 3.602  4.922 12.50  0.038 0.71 20.662 24.000 22.953 21.640 20.757 19.989 19.059 18.445 18.282  0.404 
 1   9.89 -0.41  0.75552 -0.472 3.717  4.602 12.50  0.038 0.89 17.989 19.573 19.154 18.279 17.763 17.324 16.709 16.203 16.139  0.756 
 1   9.89 -0.41  0.32401 -1.743 3.590  4.997 12.60  0.038 0.00 21.728 25.197 24.106 22.761 21.855 21.053 20.107 19.508 19.334  0.324 
 1   9.89 -0.41  0.59329 -1.005 3.646  4.744 12.70  0.038 0.00 19.982 22.584 21.717 20.604 19.895 19.326 18.523 17.868 17.770  0.593 
 1   9.89 -0.41  0.35930 -1.651 3.595  4.971 12.90  0.038 0.78 21.283 24.736 23.652 22.311 21.408 20.609 19.663 19.062 18.889  0.359 
 1   9.89 -0.41  0.14760 -2.550 3.514  5.161 12.90  0.038 0.94 23.383 28.946 27.123 25.374 24.201 22.846 21.586 21.007 20.750  0.148 
 1   9.89 -0.41  0.34607 -1.687 3.593  4.984 13.00  0.038 0.00 21.989 25.382 24.317 22.989 22.095 21.313 20.378 19.773 19.604  0.346 
 1   9.89 -0.41  0.77485 -0.407 3.726  4.585 13.10  0.038 0.00 18.887 20.145 19.877 19.085 18.628 18.231 17.693 17.257 17.205  0.775 
 1   9.89 -0.41  0.41990 -1.487 3.604  4.911 13.20  0.038 0.00 21.687 24.879 23.871 22.593 21.737 21.014 20.110 19.479 19.330  0.420 
 1   9.89 -0.41  0.96867  0.256 3.787  4.264 13.30  0.038 0.82 17.178 17.844 17.855 17.284 16.931 16.612 16.209 15.884 15.850  0.969 
 1   9.89 -0.41  0.39588 -1.548 3.600  4.930 13.40  0.038 0.00 22.040 25.282 24.265 22.973 22.104 21.363 20.451 19.827 19.673  0.396 
 1   9.89 -0.41  0.42399 -1.476 3.605  4.908 13.50  0.038 0.87 21.373 24.611 23.591 22.302 21.437 20.699 19.788 19.163 19.010  0.424 
 1   9.89 -0.41  0.22426 -2.057 3.571  5.075 14.00  0.038 0.94 23.222 27.195 25.921 24.464 23.493 22.566 21.548 20.970 20.762  0.224 
 1   9.89 -0.41  0.28484 -1.850 3.583  5.022 14.10  0.038 0.00 23.495 27.113 25.972 24.593 23.666 22.825 21.855 21.266 21.081  0.285 
 1   9.89 -0.41  0.90421  0.029 3.776  4.416 14.30  0.038 0.00 18.998 19.654 19.679 19.099 18.745 18.425 18.025 17.704 17.672  0.904 
 1   9.89 -0.41  0.44570 -1.422 3.609  4.891 14.80  0.038 0.96 22.428 25.583 24.582 23.314 22.469 21.757 20.861 20.224 20.080  0.446 
 1   9.89 -0.39  0.46714 -1.370 3.612  4.871 10.10  0.035 0.94 17.636 20.771 19.770 18.510 17.671 16.966 16.073 15.430 15.290  0.467 
 1   9.89 -0.39  0.27244 -1.895 3.579  5.031 11.20  0.037 0.00 20.707 24.418 23.247 21.851 20.909 20.039 19.053 18.469 18.278  0.272 
 1   9.89 -0.39  0.24836 -1.969 3.575  5.047 11.70  0.038 0.00 21.394 25.211 24.003 22.584 21.627 20.728 19.726 19.148 18.950  0.248 
 1   9.89 -0.39  0.33882 -1.713 3.590  4.989 12.00  0.038 0.00 21.053 24.515 23.428 22.087 21.183 20.379 19.432 18.831 18.658  0.339 
 1   9.89 -0.39  0.22831 -2.047 3.570  5.069 12.20  0.038 0.00 22.087 26.039 24.777 23.328 22.359 21.431 20.413 19.835 19.628  0.228 
 1   9.89 -0.39  0.32191 -1.756 3.588  4.998 12.30  0.038 0.76 20.953 24.580 23.439 22.062 21.133 20.283 19.309 18.719 18.534  0.322 
 1   9.89 -0.39  1.14735 -3.015 3.959  8.014 12.80  0.038 0.00 25.108 25.336 25.373 25.251 25.212 25.177 25.158 25.137 25.135  0.600 
 1   9.89 -0.39  0.11145 -2.878 3.484  5.243 12.90  0.038 0.74 24.688 31.478 29.262 27.365 25.998 24.335 22.781 22.196 21.927  0.111 
 1   9.89 -0.39  0.37788 -1.605 3.596  4.950 13.00  0.038 0.00 21.782 25.122 24.075 22.762 21.878 21.107 20.179 19.564 19.402  0.378 
 1   9.89 -0.39  0.44749 -1.423 3.608  4.889 13.00  0.038 0.00 21.327 24.485 23.481 22.215 21.370 20.658 19.760 19.120 18.977  0.447 
 1   9.89 -0.39  0.39478 -1.556 3.598  4.930 13.10  0.038 0.00 21.761 25.048 24.017 22.717 21.841 21.086 20.165 19.544 19.387  0.395 
 1   9.89 -0.39  0.42860 -1.470 3.604  4.903 13.10  0.038 0.77 21.076 24.370 23.333 22.033 21.160 20.404 19.482 18.860 18.703  0.429 
 1   9.89 -0.39  0.27782 -1.878 3.580  5.027 13.30  0.038 0.00 22.766 26.456 25.292 23.901 22.962 22.098 21.115 20.530 20.340  0.278 
 1   9.89 -0.39  0.17557 -2.339 3.540  5.128 13.30  0.038 0.84 23.404 28.391 26.769 25.120 24.030 22.827 21.651 21.073 20.823  0.176 
 1   9.89 -0.39  0.23905 -2.005 3.572  5.058 13.40  0.038 0.00 23.184 27.063 25.830 24.397 23.435 22.522 21.513 20.935 20.733  0.239 
 1   9.89 -0.39  0.13351 -2.679 3.502  5.196 13.40  0.038 0.00 24.868 30.731 28.810 27.018 25.798 24.355 23.046 22.468 22.209  0.134 
 1   9.89 -0.39  0.11506 -2.845 3.487  5.237 13.50  0.038 1.00 24.633 31.126 28.964 27.088 25.762 24.167 22.769 22.192 21.933  0.115 
 1   9.89 -0.39  0.26923 -1.905 3.579  5.033 13.60  0.038 0.00 23.132 26.857 25.681 24.282 23.338 22.464 21.476 20.892 20.700  0.269 
 1   9.89 -0.39  0.14101 -2.612 3.508  5.177 13.60  0.038 0.00 24.900 30.556 28.708 26.949 25.760 24.372 23.093 22.516 22.258  0.141 
 1   9.89 -0.39  0.49564 -1.292 3.618  4.845 14.00  0.038 0.83 21.489 24.591 23.596 22.347 21.517 20.823 19.935 19.287 19.150  0.496 
 1   9.89 -0.39  0.17893 -2.314 3.543  5.124 14.20  0.038 0.76 24.345 29.277 27.676 26.039 24.956 23.766 22.594 22.015 21.766  0.179 
 1   9.89 -0.39  0.71169 -0.629 3.693  4.637 14.30  0.038 0.81 20.293 22.267 21.672 20.704 20.116 19.625 18.930 18.359 18.280  0.712 
 1   9.89 -0.39  0.24191 -1.994 3.573  5.055 15.00  0.038 0.00 24.756 28.616 27.391 25.963 25.001 24.094 23.087 22.508 22.307  0.242 
 1   9.89 -0.39  1.28877  1.190 3.686  2.959 15.10  0.038 0.81 16.894 18.783 18.211 17.233 16.696 16.227 15.555 15.008 14.943  1.046 
 1   9.89 -0.39  0.54441 -1.150 3.631  4.794 15.70  0.038 0.88 22.796 25.725 24.767 23.565 22.780 22.137 21.279 20.617 20.496  0.544 
 1   9.89 -0.37  0.09678 -3.115 3.453  5.297  9.70  0.033 0.00 22.258 30.295 27.542 25.487 23.858 21.926 20.296 19.729 19.481  0.097 
 1   9.89 -0.37  0.18359 -2.283 3.546  5.117  9.90  0.034 0.00 20.378 24.981 23.468 21.886 20.851 19.765 18.662 18.084 17.842  0.184 
 1   9.89 -0.37  0.14011 -2.623 3.506  5.179 11.00  0.037 0.78 21.872 27.821 25.895 24.101 22.859 21.376 20.035 19.460 19.201  0.140 
 1   9.89 -0.37  0.20263 -2.151 3.562  5.091 11.60  0.038 0.00 21.747 25.912 24.567 23.076 22.086 21.105 20.060 19.481 19.262  0.203 
 1   9.89 -0.37  0.61079 -0.963 3.649  4.729 11.70  0.038 0.00 18.877 21.441 20.579 19.478 18.780 18.221 17.426 16.773 16.679  0.611 
 1   9.89 -0.37  0.60527 -0.981 3.647  4.734 11.80  0.038 0.00 19.022 21.622 20.749 19.639 18.932 18.366 17.566 16.910 16.814  0.605 
 1   9.89 -0.37  0.21414 -2.107 3.565  5.082 12.30  0.038 0.00 22.336 26.424 25.110 23.636 22.654 21.689 20.653 20.074 19.860  0.214 
 1   9.89 -0.37  0.18187 -2.296 3.545  5.119 12.60  0.038 0.76 22.701 27.587 26.006 24.381 23.304 22.120 20.951 20.373 20.125  0.182 
 1   9.89 -0.37  0.74589 -0.519 3.709  4.611 12.70  0.038 0.96 18.134 19.776 19.312 18.423 17.903 17.463 16.848 16.344 16.282  0.746 
 1   9.89 -0.37  0.12340 -2.773 3.493  5.218 12.80  0.038 0.95 23.811 30.110 28.034 26.189 24.892 23.335 21.956 21.381 21.121  0.123 
 1   9.89 -0.37  0.11723 -2.828 3.488  5.231 12.90  0.038 0.00 24.740 31.163 29.039 27.177 25.859 24.273 22.877 22.302 22.042  0.117 
 1   9.89 -0.37  0.35941 -1.664 3.592  4.971 12.90  0.038 0.90 21.186 24.671 23.577 22.235 21.327 20.513 19.561 18.959 18.786  0.359 
 1   9.89 -0.37  0.14915 -2.541 3.514  5.154 13.00  0.038 0.00 24.124 29.571 27.805 26.083 24.923 23.582 22.330 21.755 21.498  0.149 
 1   9.89 -0.37  0.30613 -1.802 3.584  5.006 13.20  0.038 0.00 22.474 26.086 24.950 23.579 22.652 21.804 20.832 20.240 20.057  0.306 
 1   9.89 -0.37  0.17258 -2.365 3.536  5.130 13.30  0.038 0.00 23.983 28.835 27.253 25.627 24.557 23.392 22.243 21.666 21.419  0.173 
 1   9.89 -0.37  0.16569 -2.417 3.529  5.138 13.30  0.038 0.96 23.419 28.495 26.850 25.185 24.082 22.847 21.656 21.080 20.829  0.166 
 1   9.89 -0.37  0.23140 -2.040 3.569  5.065 13.40  0.038 0.00 23.270 27.243 25.975 24.526 23.555 22.616 21.593 21.014 20.807  0.231 
 1   9.89 -0.37  0.16131 -2.449 3.525  5.142 13.40  0.038 0.00 24.294 29.396 27.743 26.073 24.967 23.723 22.528 21.952 21.700  0.161 
 1   9.89 -0.37  0.13598 -2.660 3.503  5.189 13.40  0.038 0.00 24.819 30.623 28.732 26.955 25.740 24.305 22.998 22.422 22.163  0.136 
 1   9.89 -0.37  0.60378 -0.986 3.646  4.735 13.60  0.038 0.93 20.215 22.901 22.004 20.870 20.144 19.559 18.744 18.083 17.981  0.604 
 1   9.89 -0.37  0.23595 -2.023 3.570  5.060 13.70  0.038 0.00 23.526 27.469 26.214 24.771 23.802 22.870 21.851 21.272 21.066  0.236 
 1   9.89 -0.37  0.21248 -2.113 3.565  5.083 13.70  0.038 1.00 23.003 27.104 25.785 24.308 23.324 22.357 21.319 20.740 20.525  0.212 
 1   9.89 -0.37  0.25042 -1.967 3.574  5.044 13.80  0.038 0.99 22.750 26.607 25.386 23.962 23.001 22.088 21.079 20.500 20.300  0.250 
 1   9.89 -0.37  0.15796 -2.474 3.522  5.145 13.90  0.038 0.97 24.147 29.406 27.703 26.009 24.879 23.590 22.368 21.792 21.538  0.158 
 1   9.89 -0.37  0.98996  0.313 3.782  4.195 13.90  0.038 0.00 17.889 18.516 18.536 17.979 17.637 17.327 16.941 16.634 16.604  0.990 
 1   9.89 -0.37  0.16623 -2.413 3.530  5.137 14.10  0.038 0.00 24.902 29.894 28.273 26.622 25.532 24.322 23.147 22.571 22.321  0.166 
 1   9.89 -0.35  0.71261 -0.642 3.690  4.637  9.10  0.030 0.72 15.235 17.237 16.626 15.652 15.058 14.560 13.860 13.291 13.209  0.713 
 1   9.89 -0.35  0.10637 -2.949 3.474  5.257  9.60  0.033 0.00 21.743 28.691 26.375 24.451 23.039 21.319 19.840 19.269 19.009  0.106 
 1   9.89 -0.35  1.06264  1.124 3.687  3.035 10.20  0.035 0.93 12.017 13.640 13.217 12.316 11.806 11.359 10.720 10.195 10.134  1.063 
 1   9.89 -0.35  0.21761 -2.097 3.565  5.077 11.00  0.037 0.00 21.011 25.104 23.792 22.320 21.337 20.365 19.326 18.747 18.532  0.218 
 1   9.89 -0.35  0.21853 -2.093 3.565  5.077 11.20  0.037 0.81 20.714 25.005 23.633 22.123 21.116 20.086 19.011 18.433 18.207  0.219 
 1   9.89 -0.35  0.41582 -1.509 3.600  4.910 11.30  0.037 0.00 19.843 23.118 22.088 20.796 19.924 19.170 18.249 17.619 17.467  0.416 
 1   9.89 -0.35  0.17464 -2.353 3.537  5.127 11.60  0.038 0.85 21.722 26.753 25.131 23.483 22.383 21.151 19.958 19.383 19.132  0.175 
 1   9.89 -0.35  0.32810 -1.750 3.586  4.994 11.90  0.038 0.78 20.520 24.187 23.035 21.656 20.722 19.852 18.869 18.279 18.092  0.328 
 1   9.89 -0.35  0.14695 -2.564 3.511  5.159 12.10  0.038 0.00 23.279 28.795 27.015 25.286 24.113 22.745 21.477 20.903 20.646  0.147 
 1   9.89 -0.35  1.00270  0.352 3.784  4.171 12.40  0.038 0.00 16.290 16.905 16.924 16.377 16.038 15.733 15.354 15.053 15.023  1.003 
 1   9.89 -0.35  0.30118 -1.817 3.582  5.007 12.70  0.038 0.97 21.296 24.971 23.817 22.435 21.499 20.628 19.645 19.056 18.869  0.301 
 1   9.89 -0.35  0.12073 -2.799 3.490  5.223 12.80  0.038 0.00 24.567 30.878 28.807 26.965 25.663 24.095 22.708 22.135 21.874  0.121 
 1   9.89 -0.35  0.33965 -1.721 3.588  4.987 12.90  0.038 0.99 21.230 24.762 23.654 22.304 21.389 20.559 19.598 18.999 18.823  0.340 
 1   9.89 -0.35  0.30280 -1.813 3.582  5.007 13.00  0.038 0.00 22.303 25.954 24.807 23.431 22.498 21.635 20.655 20.065 19.879  0.303 
 1   9.89 -0.35  1.03149  0.510 3.776  3.990 13.00  0.038 0.79 16.339 17.069 17.041 16.443 16.079 15.753 15.337 15.005 14.970  1.031 
 1   9.89 -0.35  0.25439 -1.959 3.573  5.041 13.10  0.038 0.00 22.767 26.625 25.407 23.986 23.025 22.105 21.094 20.514 20.314  0.254 
 1   9.89 -0.35  0.22813 -2.056 3.567  5.067 13.20  0.038 0.75 22.692 26.930 25.586 24.088 23.085 22.062 20.988 20.410 20.187  0.228 
 1   9.89 -0.35  0.56169 -1.111 3.633  4.778 13.20  0.038 0.00 20.748 23.577 22.635 21.463 20.706 20.093 19.254 18.586 18.476  0.562 
 1   9.89 -0.35  0.21004 -2.126 3.563  5.084 13.30  0.038 0.92 22.730 26.971 25.601 24.097 23.099 22.094 21.037 20.458 20.234  0.210 
 1   9.89 -0.35  0.17333 -2.363 3.536  5.128 13.40  0.038 0.00 24.077 28.925 27.351 25.730 24.659 23.487 22.334 21.758 21.511  0.173 
 1   9.89 -0.35  0.20253 -2.155 3.561  5.090 13.50  0.038 0.00 23.657 27.851 26.498 25.004 24.011 23.017 21.966 21.387 21.166  0.203 
 1   9.89 -0.35  0.33109 -1.742 3.586  4.992 13.50  0.038 0.00 22.625 26.180 25.064 23.709 22.791 21.954 20.990 20.393 20.215  0.331 
 1   9.89 -0.35  0.15214 -2.520 3.516  5.149 13.70  0.038 0.94 24.105 29.578 27.813 26.091 24.925 23.568 22.306 21.732 21.475  0.152 
 1   9.89 -0.35  0.38781 -1.584 3.595  4.936 13.70  0.038 0.72 21.985 25.472 24.380 23.041 22.134 21.315 20.358 19.752 19.580  0.388 
 1   9.89 -0.35  0.27219 -1.905 3.576  5.029 13.80  0.038 0.00 23.332 27.107 25.919 24.516 23.565 22.666 21.666 21.085 20.890  0.272 
 1   9.89 -0.35  0.32443 -1.759 3.585  4.996 13.80  0.038 0.00 22.967 26.544 25.421 24.061 23.140 22.297 21.329 20.733 20.554  0.324 
 1   9.89 -0.35  0.63121 -0.903 3.656  4.710 13.90  0.038 0.00 20.926 23.380 22.556 21.482 20.808 20.267 19.494 18.857 18.768  0.631 
 1   9.89 -0.35  0.15637 -2.489 3.520  5.146 13.90  0.038 0.78 24.447 29.948 28.186 26.463 25.290 23.918 22.641 22.067 21.810  0.156 
 1   9.89 -0.35  0.55246 -1.137 3.631  4.786 14.00  0.038 0.94 20.971 23.893 22.928 21.730 20.950 20.315 19.460 18.790 18.673  0.552 
 1   9.89 -0.35  0.21672 -2.100 3.565  5.078 14.30  0.038 0.00 24.320 28.420 27.105 25.632 24.648 23.674 22.634 22.055 21.840  0.217 
 1   9.89 -0.35  0.48848 -1.321 3.614  4.851 14.30  0.038 0.00 22.372 25.463 24.464 23.220 22.397 21.708 20.823 20.167 20.035  0.488 
 1   9.89 -0.35  0.17448 -2.354 3.537  5.127 14.50  0.038 0.00 25.155 29.978 28.412 26.795 25.727 24.563 23.416 22.839 22.593  0.174 
 1   9.89 -0.35  0.35541 -1.679 3.590  4.974 14.70  0.038 0.85 23.075 26.624 25.511 24.157 23.240 22.404 21.440 20.842 20.664  0.355 
 1   9.89 -0.33  0.11593 -2.844 3.485  5.231 10.40  0.036 0.00 22.279 28.758 26.634 24.775 23.441 21.824 20.406 19.835 19.573  0.116 
 1   9.89 -0.33  0.28856 -1.859 3.578  5.016 11.20  0.037 0.00 20.617 24.349 23.178 21.787 20.842 19.950 18.955 18.370 18.179  0.289 
 1   9.89 -0.33  0.23299 -2.041 3.567  5.061 11.40  0.037 0.00 21.272 25.294 24.014 22.561 21.584 20.622 19.589 19.009 18.799  0.233 
 1   9.89 -0.33  0.27932 -1.887 3.577  5.023 11.90  0.038 0.00 21.386 25.158 23.974 22.575 21.624 20.721 19.720 19.137 18.943  0.279 
 1   9.89 -0.33  0.77543 -0.438 3.719  4.589 12.00  0.038 0.00 17.865 19.260 18.914 18.086 17.609 17.201 16.641 16.187 16.133  0.775 
 1   9.89 -0.33  0.63421 -0.899 3.656  4.708 12.20  0.038 0.85 18.765 21.374 20.504 19.391 18.681 18.106 17.303 16.651 16.552  0.634 
 1   9.89 -0.33  0.32529 -1.760 3.584  4.994 12.40  0.038 0.00 21.571 25.172 24.043 22.680 21.755 20.901 19.927 19.332 19.152  0.325 
 1   9.89 -0.33  0.12144 -2.794 3.489  5.220 12.60  0.038 0.00 24.356 30.651 28.598 26.762 25.460 23.887 22.495 21.924 21.662  0.121 
 1   9.89 -0.33  0.15949 -2.468 3.522  5.142 12.90  0.038 0.00 23.840 29.022 27.360 25.687 24.564 23.280 22.062 21.490 21.236  0.159 
 1   9.89 -0.33  0.37676 -1.620 3.592  4.948 13.00  0.038 0.00 21.819 25.259 24.181 22.855 21.955 21.148 20.199 19.588 19.422  0.377 
 1   9.89 -0.33  0.65043 -0.847 3.662  4.692 13.10  0.038 0.91 19.443 21.929 21.099 20.016 19.333 18.782 18.003 17.364 17.272  0.650 
 1   9.89 -0.33  0.65600 -0.830 3.664  4.686 13.10  0.038 0.00 19.944 22.260 21.487 20.445 19.800 19.279 18.535 17.920 17.837  0.656 
 1   9.89 -0.33  0.46198 -1.396 3.607  4.874 13.20  0.038 0.72 21.055 24.346 23.303 22.013 21.145 20.387 19.462 18.832 18.679  0.462 
 1   9.89 -0.33  0.37350 -1.629 3.592  4.952 13.20  0.038 0.74 21.572 25.127 24.015 22.663 21.746 20.902 19.933 19.334 19.157  0.374 
 1   9.89 -0.33  0.19219 -2.226 3.552  5.102 13.20  0.038 0.00 23.534 27.980 26.531 24.986 23.969 22.912 21.828 21.249 21.013  0.192 
 1   9.89 -0.33  0.16342 -2.439 3.525  5.138 13.30  0.038 0.90 23.559 28.803 27.125 25.443 24.310 23.006 21.775 21.202 20.948  0.163 
 1   9.89 -0.33  0.23486 -2.034 3.568  5.059 13.40  0.038 0.00 23.254 27.265 25.989 24.539 23.563 22.603 21.571 20.992 20.782  0.235 
 1   9.89 -0.33  0.28977 -1.855 3.578  5.015 13.90  0.038 0.00 23.307 27.036 25.866 24.476 23.532 22.641 21.647 21.061 20.870  0.290 
 1   9.89 -0.33  0.92527  0.051 3.775  4.398 13.90  0.038 0.00 18.542 19.233 19.232 18.639 18.281 17.961 17.559 17.236 17.204  0.925 
 1   9.89 -0.33  0.40284 -1.545 3.596  4.918 14.00  0.038 0.00 22.632 25.990 24.936 23.628 22.742 21.960 21.025 20.402 20.244  0.403 
 1   9.89 -0.33  0.52660 -1.217 3.623  4.813 14.10  0.038 0.00 21.912 24.907 23.920 22.704 21.907 21.255 20.389 19.717 19.596  0.527 
 1   9.89 -0.33  0.18196 -2.302 3.543  5.116 14.30  0.038 0.97 24.114 28.836 27.305 25.709 24.655 23.515 22.382 21.805 21.561  0.182 
 1   9.89 -0.33  0.17128 -2.381 3.533  5.129 14.40  0.038 0.00 25.122 30.027 28.445 26.818 25.737 24.538 23.370 22.796 22.548  0.171 
 1   9.89 -0.33  0.19713 -2.189 3.557  5.095 14.50  0.038 0.86 24.214 28.729 27.278 25.726 24.695 23.602 22.493 21.916 21.680  0.197 
 1   9.89 -0.33  0.53911 -1.181 3.626  4.800 14.70  0.038 0.00 22.421 25.372 24.394 23.189 22.405 21.766 20.908 20.233 20.116  0.539 
 1   9.89 -0.33  0.25023 -1.975 3.571  5.042 14.80  0.038 0.00 24.507 28.418 27.182 25.753 24.787 23.849 22.829 22.250 22.046  0.250 
 1   9.89 -0.33  0.61728 -0.954 3.649  4.724 14.90  0.038 0.00 22.054 24.635 23.762 22.658 21.957 21.398 20.602 19.948 19.855  0.617 
 1   9.89 -0.31  0.09257 -3.210 3.438  5.312  9.00  0.030 0.99 21.060 29.436 26.700 24.654 22.940 20.877 19.045 18.494 18.220  0.093 
 1   9.89 -0.31  0.12412 -2.773 3.491  5.213 10.70  0.036 0.00 22.401 28.613 26.602 24.782 23.490 21.929 20.543 19.973 19.711  0.124 
 1   9.89 -0.31  0.37284 -1.635 3.590  4.952 11.50  0.038 0.00 20.357 23.836 22.746 21.414 20.509 19.686 18.729 18.121 17.952  0.373 
 1   9.89 -0.31  0.30562 -1.813 3.580  5.003 11.60  0.038 0.00 20.903 24.597 23.440 22.061 21.122 20.236 19.246 18.657 18.469  0.306 
 1   9.89 -0.31  0.38309 -1.605 3.592  4.940 11.70  0.038 0.00 20.482 23.931 22.850 21.525 20.625 19.811 18.859 18.246 18.081  0.383 
 1   9.89 -0.31  0.35514 -1.686 3.588  4.972 12.20  0.038 0.73 20.713 24.359 23.218 21.850 20.920 20.047 19.063 18.468 18.284  0.355 
 1   9.89 -0.31  0.16918 -2.399 3.530  5.130 12.40  0.038 0.00 23.168 28.129 26.540 24.907 23.816 22.590 21.407 20.835 20.585  0.169 
 1   9.89 -0.31  0.35644 -1.682 3.588  4.971 12.50  0.038 0.00 21.476 25.004 23.900 22.557 21.643 20.806 19.842 19.239 19.066  0.356 
 1   9.89 -0.31  0.10488 -2.975 3.470  5.259 12.70  0.038 0.95 24.241 31.509 29.101 27.149 25.664 23.862 22.313 21.747 21.487  0.105 
 1   9.89 -0.31  0.18925 -2.251 3.548  5.105 12.80  0.038 0.00 23.196 27.734 26.259 24.699 23.670 22.583 21.482 20.904 20.663  0.189 
 1   9.89 -0.31  0.70086 -0.698 3.680  4.647 12.80  0.038 0.00 19.314 21.361 20.697 19.715 19.125 18.642 17.952 17.382 17.309  0.701 
 1   9.89 -0.31  0.27664 -1.898 3.575  5.024 13.00  0.038 0.97 21.799 25.630 24.428 23.020 22.062 21.136 20.124 19.543 19.346  0.277 
 1   9.89 -0.31  0.59814 -1.020 3.640  4.743 13.10  0.038 0.00 20.420 23.148 22.228 21.086 20.354 19.765 18.945 18.280 18.179  0.598 
 1   9.89 -0.31  0.57022 -1.098 3.633  4.770 13.20  0.038 0.00 20.714 23.561 22.608 21.434 20.675 20.060 19.219 18.548 18.439  0.570 
 1   9.89 -0.31  0.16003 -2.467 3.521  5.140 13.30  0.038 0.85 23.709 29.097 27.384 25.685 24.527 23.172 21.908 21.337 21.080  0.160 
 1   9.89 -0.31  0.84031 -0.235 3.745  4.525 13.40  0.038 0.00 18.758 19.789 19.626 18.905 18.487 18.121 17.640 17.253 17.210  0.840 
