Gc,logAg,e [M/H],m_ini,logL,logTe,logg,m-M0,Av,m2/m1,mbol,U,B,V,R,I,J,H,K,Mact
1,9.19,-0.09,0.55179,-1.23,3.613,4.809,12.4,0.77,0,20.245,24.575,23.336,21.876,20.904,20.031,18.899,18.138,17.966,0.552
1,9.19,-0.09,0.5038,-1.357,3.602,4.851,14.8,0.77,0,22.961,27.418,26.17,24.682,23.674,22.742,21.579,20.835,20.65,0.504
1,9.19,-0.07,0.07986,-3.557,3.373,5.334,7.7,0.43,0,21.362,33.415,29.422,26.92,24.603,22.057,19.38,18.737,18.402,0.08
1,9.19,-0.07,0.31322,-1.852,3.567,4.999,8.2,0.498,0,17.6,22.306,20.97,19.435,18.371,17.232,16.03,15.392,15.158,0.313
1,9.19,-0.07,0.13535,-2.702,3.489,5.174,9,0.602,0,20.524,27.347,25.426,23.534,22.139,20.42,18.811,18.202,17.891,0.135
1,9.19,-0.07,0.25893,-2.008,3.557,5.034,9.1,0.613,0,18.891,24.017,22.57,20.948,19.835,18.612,17.341,16.696,16.434,0.259
1,9.19,-0.07,0.25295,-2.026,3.556,5.037,9.7,0.677,0.75,19.07,24.461,22.955,21.284,20.136,18.846,17.52,16.874,16.599,0.253
1,9.19,-0.07,0.11627,-2.87,3.473,5.213,9.8,0.686,0,21.744,29.262,27.128,25.134,23.624,21.752,20.015,19.397,19.075,0.116
1,9.19,-0.07,0.56987,-1.189,3.617,4.796,10.3,0.723,0,18.042,22.268,21.04,19.601,18.648,17.803,16.693,15.931,15.767,0.57
1,9.19,-0.07,0.37647,-1.683,3.577,4.951,10.4,0.729,0,19.377,24.219,22.901,21.351,20.266,19.133,17.889,17.219,16.988,0.376
1,9.19,-0.07,0.40924,-1.593,3.582,4.919,10.7,0.743,0.89,18.843,23.667,22.354,20.808,19.728,18.609,17.367,16.69,16.462,0.409
1,9.19,-0.07,0.1921,-2.278,3.537,5.095,10.8,0.747,0.73,20.889,26.893,25.246,23.473,22.232,20.767,19.304,18.664,18.364,0.192
1,9.19,-0.07,0.20906,-2.189,3.546,5.078,10.9,0.751,0,21.143,26.741,25.178,23.462,22.291,20.968,19.613,18.96,18.673,0.209
1,9.19,-0.07,0.17838,-2.374,3.525,5.111,11,0.754,0.94,21.041,27.166,25.482,23.685,22.424,20.923,19.45,18.814,18.514,0.178
1,9.19,-0.07,0.44507,-1.505,3.589,4.893,11.1,0.757,0,19.632,24.307,23.025,21.504,20.451,19.405,18.193,17.488,17.279,0.445
1,9.19,-0.07,1.24549,0.442,3.814,4.295,11.2,0.759,0,14.866,16.454,16.302,15.629,15.204,14.798,14.277,13.961,13.891,1.245
1,9.19,-0.07,0.26209,-1.999,3.558,5.032,11.5,0.764,0,21.267,26.612,25.132,23.469,22.33,21.078,19.763,19.1,18.83,0.262
1,9.19,-0.07,0.52736,-1.299,3.607,4.831,11.7,0.766,0.9,19.124,23.604,22.349,20.861,19.851,18.905,17.736,16.995,16.808,0.527
1,9.19,-0.07,0.60461,-1.1,3.626,4.769,11.9,0.768,0,19.42,23.608,22.379,20.95,20.017,19.211,18.113,17.337,17.179,0.605
1,9.19,-0.07,0.11559,-2.876,3.473,5.214,12.2,0.769,0.92,23.533,31.39,29.166,27.122,25.557,23.62,21.812,21.186,20.857,0.116
1,9.19,-0.07,0.13268,-2.725,3.487,5.18,12.3,0.769,0,23.883,31.043,29.054,27.102,25.662,23.888,22.214,21.586,21.263,0.133
1,9.19,-0.07,0.20576,-2.201,3.545,5.08,12.6,0.77,0,22.874,28.517,26.946,25.222,24.044,22.712,21.348,20.693,20.405,0.206
1,9.19,-0.07,0.12528,-2.79,3.481,5.195,12.7,0.77,0.97,23.732,31.156,29.079,27.09,25.604,23.766,22.044,21.416,21.09,0.125
1,9.19,-0.05,0.61701,-1.072,3.628,4.759,8.1,0.484,0,15.55,19.268,18.115,16.778,15.907,15.17,14.165,13.423,13.287,0.617
1,9.19,-0.05,0.17168,-2.424,3.519,5.118,9.2,0.625,0,20.029,26.012,24.354,22.589,21.34,19.842,18.393,17.774,17.48,0.172
1,9.19,-0.05,1.31836,0.567,3.823,4.231,9.4,0.647,0,12.753,14.122,14,13.392,13.007,12.641,12.176,11.893,11.832,1.318
1,9.19,-0.05,0.37565,-1.689,3.576,4.951,9.8,0.686,0,18.791,23.59,22.281,20.744,19.663,18.523,17.284,16.622,16.392,0.376
1,9.19,-0.05,0.19458,-2.264,3.538,5.09,10.2,0.717,0,20.63,26.327,24.747,23.021,21.829,20.452,19.069,18.427,18.138,0.195
1,9.19,-0.05,0.18637,-2.321,3.531,5.101,10.3,0.723,0,20.874,26.722,25.109,23.36,22.142,20.713,19.296,18.659,18.366,0.186
1,9.19,-0.05,0.38701,-1.656,3.578,4.939,10.6,0.739,0,19.511,24.363,23.047,21.5,20.414,19.274,18.025,17.352,17.122,0.387
1,9.19,-0.05,0.12233,-2.818,3.478,5.2,10.7,0.743,0,22.516,29.935,27.865,25.884,24.393,22.544,20.813,20.191,19.865,0.122
1,9.19,-0.05,0.73652,-0.751,3.666,4.668,10.8,0.747,0,17.448,20.94,19.921,18.655,17.87,17.204,16.246,15.556,15.432,0.737
1,9.19,-0.05,0.43987,-1.521,3.587,4.896,11,0.754,0.94,18.899,23.649,22.354,20.825,19.758,18.671,17.442,16.748,16.531,0.44
1,9.19,-0.05,0.17886,-2.374,3.525,5.11,11.2,0.759,0,21.904,27.939,26.288,24.508,23.261,21.779,20.321,19.685,19.386,0.179
1,9.19,-0.05,3.29739,-3.034,3.99,8.25,11.5,0.764,0.98,23.122,24.474,24.356,24.076,23.93,23.773,23.571,23.489,23.444,0.748
1,9.19,-0.05,0.1197,-2.842,3.475,5.205,11.6,0.765,0,23.474,31.002,28.902,26.904,25.395,23.523,21.772,21.147,20.819,0.12
1,9.19,-0.05,1.06732,0.065,3.773,4.438,12,0.768,0,16.608,18.536,18.268,17.425,16.918,16.444,15.816,15.413,15.331,1.067
1,9.19,-0.05,0.30467,-1.877,3.564,5.002,12.1,0.769,0.89,20.922,26.17,24.729,23.093,21.963,20.729,19.423,18.757,18.495,0.305
1,9.19,-0.05,0.9063,-0.306,3.728,4.561,12.2,0.769,0,17.734,20.235,19.685,18.653,18.05,17.506,16.751,16.242,16.145,0.906
1,9.19,-0.05,0.17605,-2.393,3.522,5.113,12.4,0.77,0,23.153,29.265,27.596,25.803,24.543,23.042,21.568,20.931,20.63,0.176
1,9.19,-0.05,0.28211,-1.943,3.56,5.018,13.2,0.77,0,22.826,28.114,26.66,25.014,23.88,22.637,21.325,20.661,20.395,0.282
1,9.19,-0.03,0.62378,-1.059,3.629,4.754,7.1,0.352,0.71,14.196,17.829,16.696,15.379,14.507,13.733,12.732,12.026,11.883,0.624
1,9.19,-0.03,0.33833,-1.794,3.569,4.983,9.7,0.677,0,18.956,23.892,22.535,20.968,19.873,18.693,17.436,16.778,16.536,0.338
1,9.19,-0.03,0.32522,-1.828,3.567,4.991,10,0.702,0,19.34,24.366,22.986,21.399,20.294,19.097,17.826,17.165,16.917,0.325
1,9.19,-0.03,0.71877,-0.806,3.658,4.679,10.2,0.717,0,16.985,20.583,19.511,18.219,17.409,16.728,15.75,15.038,14.911,0.719
1,9.19,-0.03,0.2165,-2.168,3.545,5.069,10.4,0.729,0,20.589,26.149,24.608,22.907,21.738,20.404,19.048,18.398,18.114,0.216
1,9.19,-0.03,0.40518,-1.611,3.58,4.92,10.5,0.734,0,19.297,24.111,22.806,21.271,20.19,19.058,17.812,17.135,16.91,0.405
1,9.19,-0.03,0.37304,-1.699,3.574,4.953,10.7,0.743,0,19.719,24.636,23.307,21.751,20.656,19.486,18.223,17.555,17.32,0.373
1,9.19,-0.03,0.25127,-2.038,3.553,5.036,10.9,0.751,0,20.765,26.184,24.686,23.013,21.864,20.577,19.247,18.588,18.311,0.251
1,9.19,-0.03,0.12353,-2.81,3.478,5.196,11.1,0.757,0,22.895,30.298,28.251,26.275,24.784,22.932,21.195,20.573,20.245,0.124
1,9.19,-0.03,2.13911,-2.015,4.223,8.138,11.2,0.759,0,21.008,22.85,23.327,23.249,23.179,23.119,23.119,23.103,23.109,0.702
1,9.19,-0.03,0.56903,-1.201,3.614,4.797,11.3,0.761,0.82,18.593,23.024,21.767,20.295,19.301,18.374,17.214,16.466,16.286,0.569
1,9.19,-0.03,1.03608,-0.006,3.764,4.46,11.4,0.763,0,16.184,18.215,17.893,17.011,16.486,16,15.348,14.926,14.842,1.036
1,9.19,-0.03,0.43055,-1.548,3.584,4.903,11.5,0.764,0,20.14,24.919,23.621,22.091,21.019,19.919,18.681,17.988,17.77,0.431
1,9.19,-0.03,0.27584,-1.965,3.558,5.021,11.9,0.768,0,21.582,26.917,25.452,23.798,22.659,21.396,20.075,19.412,19.142,0.276
1,9.19,-0.03,0.24362,-2.066,3.552,5.043,12.5,0.77,0,22.434,27.925,26.407,24.719,23.562,22.261,20.919,20.259,19.978,0.244
1,9.19,-0.03,0.33274,-1.809,3.568,4.986,13.2,0.77,0,22.492,27.594,26.206,24.606,23.492,22.287,20.999,20.33,20.08,0.333
1,9.19,-0.03,0.69967,-0.857,3.651,4.69,14.9,0.77,0,21.814,25.621,24.488,23.153,22.307,21.595,20.575,19.835,19.7,0.7
1,9.19,-0.03,0.4477,-1.506,3.587,4.89,15.1,0.77,0.84,23.091,27.905,26.6,25.062,23.986,22.874,21.629,20.938,20.717,0.448
1,9.19,-0.01,0.61502,-1.088,3.625,4.762,9.4,0.647,0,16.89,20.922,19.706,18.308,17.395,16.61,15.544,14.777,14.629,0.615
1,9.19,-0.01,0.16223,-2.495,3.509,5.124,9.5,0.657,0.85,19.962,26.408,24.655,22.83,21.495,19.855,18.29,17.678,17.369,0.162
1,9.19,-0.01,0.08937,-3.279,3.42,5.293,9.8,0.686,0,22.767,32.661,29.676,27.414,25.471,23.142,20.901,20.284,19.944,0.089
1,9.19,-0.01,0.19038,-2.3,3.532,5.093,10.5,0.734,0,21.019,26.839,25.25,23.513,22.297,20.864,19.445,18.807,18.515,0.19
1,9.19,-0.01,1.29099,0.505,3.815,4.249,10.6,0.739,0.86,13.709,15.348,15.165,14.456,14.016,13.599,13.057,12.722,12.65,1.291
1,9.19,-0.01,0.28741,-1.934,3.559,5.011,10.7,0.743,0.97,19.586,24.875,23.423,21.783,20.648,19.385,18.07,17.409,17.142,0.287
1,9.19,-0.01,0.21527,-2.176,3.544,5.069,10.8,0.747,0.85,20.453,26.191,24.623,22.899,21.698,20.297,18.894,18.25,17.96,0.215
1,9.19,-0.01,0.09192,-3.224,3.428,5.283,10.9,0.751,0.99,23.008,32.647,29.794,27.554,25.659,23.365,21.173,20.552,20.209,0.092
1,9.19,-0.01,0.23156,-2.114,3.548,5.054,11.1,0.757,0.72,20.758,26.491,24.928,23.207,22.008,20.611,19.201,18.555,18.263,0.232
1,9.19,-0.01,0.14933,-2.586,3.498,5.136,11.3,0.761,0,22.534,29.23,27.426,25.555,24.184,22.497,20.887,20.265,19.946,0.149
1,9.19,-0.01,0.12757,-2.777,3.48,5.187,11.4,0.763,0,23.112,30.409,28.412,26.455,24.979,23.145,21.419,20.798,20.47,0.128
1,9.19,-0.01,0.10522,-2.997,3.458,5.234,11.5,0.764,0,23.763,31.935,29.636,27.566,25.934,23.907,22.01,21.39,21.053,0.105
1,9.19,-0.01,0.3182,-1.849,3.564,4.993,11.6,0.765,0.96,20.277,25.474,24.058,22.44,21.314,20.079,18.775,18.108,17.85,0.318
1,9.19,-0.01,0.37781,-1.689,3.574,4.947,11.8,0.767,0.98,20.069,25.045,23.706,22.143,21.04,19.853,18.577,17.907,17.668,0.378
1,9.19,-0.01,0.20657,-2.208,3.542,5.075,12,0.768,0,22.291,27.972,26.415,24.698,23.509,22.136,20.751,20.1,19.811,0.207
1,9.19,-0.01,0.26957,-1.987,3.556,5.024,12.1,0.769,0,21.837,27.225,25.747,24.086,22.94,21.656,20.326,19.663,19.39,0.27
1,9.19,-0.01,0.54154,-1.275,3.606,4.818,12.2,0.769,0.81,19.674,24.221,22.951,21.46,20.441,19.459,18.271,17.534,17.344,0.542
1,9.19,-0.01,0.3654,-1.724,3.572,4.96,12.4,0.77,0.7,21.042,26.178,24.789,23.188,22.068,20.842,19.543,18.876,18.622,0.365
1,9.19,0.01,0.80736,-0.575,3.687,4.616,9.6,0.667,0,15.808,18.835,17.973,16.805,16.103,15.504,14.645,14.029,13.923,0.807
1,9.19,0.01,0.49123,-1.406,3.594,4.859,9.8,0.686,0,18.086,22.572,21.319,19.843,18.821,17.82,16.642,15.92,15.731,0.491
1,9.19,0.01,0.15559,-2.543,3.502,5.129,10.1,0.71,0,21.228,27.714,25.964,24.129,22.791,21.146,19.575,18.959,18.647,0.156
1,9.19,0.01,1.46943,0.781,3.83,4.092,10.4,0.729,0.85,12.825,14.344,14.175,13.54,13.139,12.757,12.265,11.974,11.906,1.469
1,9.19,0.01,0.10761,-2.966,3.461,5.225,10.6,0.739,0,22.785,30.771,28.538,26.496,24.893,22.899,21.032,20.416,20.081,0.108
1,9.19,0.01,0.40451,-1.612,3.577,4.912,10.8,0.747,0,19.599,24.477,23.169,21.632,20.54,19.371,18.106,17.431,17.202,0.405
1,9.19,0.01,1.26581,0.455,3.809,4.268,10.9,0.751,0,14.533,16.154,15.979,15.284,14.85,14.44,13.91,13.589,13.518,1.266
1,9.19,0.01,0.17381,-2.417,3.518,5.111,11.5,0.764,0,22.312,28.504,26.836,25.043,23.762,22.215,20.71,20.08,19.775,0.174
1,9.19,0.01,0.14382,-2.636,3.493,5.149,11.7,0.766,0,23.061,29.931,28.079,26.184,24.782,23.049,21.401,20.78,20.457,0.144
1,9.19,0.01,0.15519,-2.546,3.502,5.129,11.9,0.768,0,23.035,29.62,27.853,26,24.648,22.989,21.399,20.776,20.459,0.155
1,9.19,0.01,0.12669,-2.787,3.479,5.187,12,0.768,0.94,23.067,30.514,28.476,26.501,24.997,23.124,21.363,20.743,20.411,0.127
1,9.19,0.01,0.11678,-2.873,3.47,5.206,12.1,0.769,0.89,23.462,31.329,29.155,27.126,25.546,23.577,21.727,21.107,20.771,0.117
1,9.19,0.01,0.18367,-2.349,3.526,5.1,12.2,0.769,0,22.841,28.841,27.221,25.457,24.211,22.722,21.259,20.624,20.325,0.184
1,9.19,0.01,4.39888,-3.148,3.981,8.378,12.5,0.77,0.95,24.397,25.748,25.615,25.32,25.166,25.003,24.79,24.704,24.656,0.833
1,9.19,0.01,0.32109,-1.84,3.564,4.986,12.8,0.77,0,22.171,27.365,25.955,24.341,23.215,21.975,20.669,20.001,19.744,0.321
1,9.19,0.01,0.22716,-2.132,3.546,5.055,13,0.77,0,23.101,28.707,27.171,25.467,24.291,22.941,21.57,20.916,20.629,0.227
1,9.19,0.03,0.25608,-2.03,3.551,5.027,8.3,0.511,0,18.146,23.241,21.797,20.189,19.08,17.82,16.551,15.92,15.655,0.256
1,9.19,0.03,0.11121,-2.924,3.465,5.214,9.6,0.667,0.81,21.28,29.325,27.101,25.068,23.446,21.418,19.482,18.872,18.54,0.111
1,9.19,0.03,0.78651,-0.636,3.678,4.629,10.1,0.71,0.97,15.776,19.098,18.122,16.891,16.138,15.502,14.585,13.925,13.809,0.787
1,9.19,0.03,0.21758,-2.171,3.543,5.063,10.6,0.739,0.81,20.293,26.071,24.499,22.772,21.563,20.141,18.723,18.083,17.79,0.218
1,9.19,0.03,0.13124,-2.749,3.481,5.177,11,0.754,0.72,22.29,29.798,27.774,25.802,24.284,22.383,20.562,19.943,19.611,0.131
1,9.19,0.03,0.11342,-2.905,3.467,5.211,11.1,0.757,0.84,22.66,30.761,28.525,26.473,24.849,22.823,20.899,20.28,19.943,0.113
1,9.19,0.03,0.42834,-1.559,3.581,4.899,11.2,0.759,0,19.867,24.701,23.402,21.875,20.793,19.647,18.389,17.701,17.479,0.428
1,9.19,0.03,0.29204,-1.922,3.558,5.002,11.3,0.761,0,20.874,26.195,24.742,23.1,21.961,20.686,19.362,18.698,18.43,0.292
1,9.19,0.03,0.11362,-2.903,3.467,5.21,11.3,0.761,0.71,23.097,31.098,28.93,26.9,25.303,23.303,21.335,20.705,20.366,0.114
1,9.19,0.03,0.12831,-2.775,3.479,5.183,11.6,0.765,0,23.306,30.626,28.631,26.673,25.191,23.347,21.611,20.991,20.661,0.128
1,9.19,0.03,0.25646,-2.029,3.551,5.026,12.1,0.769,0.73,21.502,27.13,25.595,23.892,22.711,21.346,19.963,19.31,19.023,0.256
1,9.19,0.03,0.29319,-1.918,3.558,5.001,12.4,0.77,0,21.966,27.295,25.841,24.198,23.057,21.782,20.456,19.791,19.523,0.293
1,9.19,0.03,0.44703,-1.515,3.584,4.888,12.6,0.77,0.87,20.573,25.439,24.133,22.599,21.513,20.361,19.097,18.409,18.185,0.447
1,9.19,0.03,0.46258,-1.478,3.588,4.877,15.3,0.77,0,23.765,28.501,27.215,25.702,24.639,23.551,22.316,21.606,21.397,0.463
1,9.19,0.05,0.13387,-2.728,3.483,5.17,8.5,0.538,0,20.09,26.929,25.034,23.161,21.744,19.98,18.337,17.743,17.43,0.134
1,9.19,0.05,0.14458,-2.634,3.492,5.144,8.9,0.589,0,20.256,26.882,25.067,23.221,21.846,20.142,18.541,17.94,17.629,0.145
1,9.19,0.05,2.11547,1.114,3.802,3.717,10.2,0.717,0.82,12.184,13.834,13.598,12.893,12.457,12.047,11.511,11.187,11.113,1.739
1,9.19,0.05,0.2194,-2.167,3.542,5.06,10.3,0.723,0.78,20.022,25.804,24.231,22.506,21.294,19.865,18.443,17.805,17.513,0.219
1,9.19,0.05,0.66846,-0.957,3.637,4.714,10.4,0.729,0.71,17.255,21.381,20.166,18.766,17.847,17.019,15.921,15.173,15.015,0.668
1,9.19,0.05,0.09746,-3.121,3.44,5.255,10.9,0.751,0,23.473,32.389,29.821,27.665,25.897,23.724,21.672,21.053,20.712,0.097
1,9.19,0.05,0.41183,-1.6,3.577,4.907,11,0.754,0,19.769,24.663,23.358,21.827,20.732,19.548,18.273,17.596,17.367,0.412
1,9.19,0.05,0.24485,-2.071,3.548,5.034,11.1,0.757,0,21.048,26.592,25.069,23.377,22.21,20.876,19.517,18.862,18.577,0.245
1,9.19,0.05,1.09692,0.103,3.774,4.418,11.4,0.763,0,15.913,17.85,17.561,16.715,16.209,15.74,15.12,14.724,14.644,1.097
1,9.19,0.05,0.17881,-2.387,3.52,5.103,11.6,0.765,0,22.337,28.469,26.817,25.034,23.764,22.233,20.74,20.108,19.806,0.179
1,9.19,0.05,0.2545,-2.038,3.55,5.026,11.7,0.766,0,21.565,27.085,25.569,23.88,22.718,21.395,20.043,19.384,19.1,0.255
1,9.19,0.05,0.28884,-1.934,3.556,5.003,11.8,0.767,0.73,20.936,26.414,24.921,23.248,22.087,20.766,19.411,18.753,18.475,0.289
1,9.19,0.05,1.13066,0.177,3.782,4.387,12.1,0.769,0,16.427,18.304,18.042,17.225,16.733,16.275,15.672,15.292,15.213,1.131
1,9.19,0.05,0.34476,-1.783,3.566,4.969,12.6,0.77,0,21.826,26.969,25.581,23.986,22.864,21.629,20.325,19.655,19.403,0.345
1,9.19,0.07,0.09907,-3.092,3.444,5.247,7.3,0.377,0,19.801,27.965,25.559,23.533,21.866,19.802,17.897,17.322,17.005,0.099
1,9.19,0.07,0.14766,-2.61,3.493,5.136,9.5,0.657,0,20.795,27.468,25.655,23.798,22.42,20.715,19.104,18.495,18.18,0.148
1,9.19,0.07,0.19556,-2.272,3.533,5.08,9.6,0.667,0,20.051,25.748,24.186,22.475,21.274,19.856,18.457,17.827,17.539,0.196
1,9.19,0.07,0.2028,-2.231,3.537,5.071,9.7,0.677,0.85,19.524,25.326,23.744,22.018,20.799,19.349,17.921,17.293,17.001,0.203
1,9.19,0.07,0.1144,-2.9,3.466,5.206,9.8,0.686,0.7,21.586,29.509,27.35,25.337,23.746,21.752,19.799,19.178,18.843,0.114
1,9.19,0.07,0.33228,-1.818,3.563,4.976,10.1,0.71,0.96,18.7,23.843,22.44,20.84,19.72,18.475,17.176,16.515,16.259,0.332
1,9.19,0.07,0.11667,-2.881,3.468,5.202,10.3,0.723,0.84,21.774,29.753,27.545,25.51,23.904,21.901,20.009,19.394,19.059,0.117
1,9.19,0.07,0.17599,-2.409,3.517,5.105,10.7,0.743,0,21.491,27.669,26.004,24.215,22.934,21.385,19.881,19.253,18.95,0.176
1,9.19,0.07,0.14597,-2.625,3.492,5.14,10.8,0.747,0,22.131,28.989,27.14,25.25,23.847,22.112,20.463,19.845,19.523,0.146
1,9.19,0.07,0.69568,-0.889,3.644,4.69,11.1,0.757,0.91,17.519,21.563,20.349,18.962,18.067,17.298,16.232,15.47,15.325,0.696
1,9.19,0.07,0.18892,-2.319,3.527,5.089,11.1,0.757,0,21.667,27.611,26.004,24.251,23.013,21.537,20.085,19.449,19.153,0.189
1,9.19,0.07,0.27422,-1.981,3.552,5.013,11.4,0.763,0,21.123,26.573,25.079,23.407,22.253,20.946,19.603,18.943,18.664,0.274
1,9.19,0.07,0.11459,-2.899,3.466,5.206,11.6,0.765,0,23.617,31.426,29.267,27.245,25.676,23.721,21.886,21.267,20.932,0.115
1,9.19,0.07,0.325,-1.837,3.562,4.98,11.7,0.766,0.83,20.494,25.824,24.374,22.733,21.591,20.31,18.981,18.316,18.048,0.325
1,9.19,0.07,0.16085,-2.514,3.504,5.121,11.8,0.767,0.9,22.245,28.926,27.134,25.269,23.9,22.213,20.598,19.976,19.657,0.161
1,9.19,0.07,0.12789,-2.783,3.477,5.181,11.9,0.768,0.9,23.002,30.545,28.481,26.495,24.973,23.075,21.289,20.67,20.337,0.128
1,9.19,0.07,1.75669,1.128,3.797,3.689,12.3,0.769,0.91,13.696,15.393,15.152,14.451,14.016,13.604,13.066,12.747,12.671,1.757
1,9.19,0.07,0.36909,-1.717,3.569,4.946,12.4,0.77,0.87,20.865,26.016,24.63,23.036,21.913,20.669,19.361,18.69,18.438,0.369
1,9.19,0.07,0.2301,-2.129,3.543,5.048,12.6,0.77,0,22.692,28.341,26.798,25.089,23.905,22.537,21.155,20.503,20.215,0.23
1,9.19,0.07,0.53124,-1.311,3.601,4.824,15.1,0.77,0,23.147,27.667,26.401,24.923,23.909,22.937,21.751,20.992,20.812,0.531
1,9.19,0.09,0.11393,-2.907,3.465,5.205,8.9,0.589,0,20.937,28.525,26.393,24.417,22.871,20.942,19.15,18.551,18.227,0.114
1,9.19,0.09,0.30972,-1.88,3.558,4.987,9.1,0.613,0,18.569,23.653,22.244,20.651,19.54,18.293,17.012,16.364,16.107,0.31
1,9.19,0.09,0.08652,-3.353,3.405,5.293,9.3,0.636,0,22.453,33.063,29.765,27.428,25.359,22.933,20.546,19.928,19.586,0.087
1,9.19,0.09,0.09938,-3.088,3.444,5.244,9.8,0.686,0,22.289,30.925,28.445,26.33,24.605,22.476,20.477,19.867,19.53,0.099
1,9.19,0.09,0.32146,-1.849,3.56,4.981,10,0.702,0.75,18.901,24.186,22.74,21.109,19.971,18.685,17.363,16.708,16.44,0.321
1,9.19,0.09,0.26908,-1.999,3.55,5.015,10.2,0.717,0.96,19.257,24.703,23.2,21.527,20.374,19.059,17.719,17.066,16.785,0.269
1,9.19,0.09,0.16911,-2.459,3.51,5.111,10.4,0.729,0,21.317,27.634,25.932,24.123,22.816,21.222,19.687,19.065,18.757,0.169
1,9.19,0.09,0.37301,-1.708,3.569,4.941,10.6,0.739,0.85,19.06,24.176,22.796,21.212,20.092,18.848,17.545,16.878,16.627,0.373
1,9.19,0.09,0.4312,-1.558,3.579,4.895,10.7,0.743,0,19.366,24.211,22.92,21.406,20.318,19.143,17.872,17.187,16.965,0.431
1,9.19,0.09,0.31139,-1.875,3.558,4.986,10.9,0.751,0,20.358,25.648,24.207,22.576,21.439,20.164,18.842,18.178,17.912,0.311
1,9.19,0.09,0.10025,-3.073,3.446,5.241,11,0.754,0,23.453,32.098,29.638,27.514,25.793,23.666,21.665,21.047,20.706,0.1
1,9.19,0.09,0.66478,-0.973,3.635,4.718,11.1,0.757,0.96,17.641,21.791,20.548,19.138,18.221,17.424,16.336,15.564,15.415,0.665
1,9.19,0.09,0.40159,-1.628,3.574,4.912,11.2,0.759,0.77,19.558,24.636,23.282,21.714,20.595,19.355,18.049,17.379,17.133,0.402
1,9.19,0.09,0.58874,-1.17,3.614,4.78,11.4,0.763,0,19.094,23.466,22.2,20.748,19.776,18.883,17.738,16.965,16.8,0.589
1,9.19,0.09,2.85169,-2.764,4.047,8.188,11.5,0.764,0,23.18,24.581,24.605,24.412,24.3,24.182,24.043,23.987,23.956,0.711
1,9.19,0.09,0.65149,-1.008,3.631,4.729,12.9,0.77,0,20.189,24.361,23.115,21.7,20.78,19.98,18.888,18.115,17.965,0.651
1,9.19,0.11,0.31697,-1.863,3.559,4.982,9.6,0.667,0.88,18.401,23.628,22.187,20.564,19.436,18.162,16.856,16.203,15.937,0.317
1,9.19,0.11,0.73572,-0.789,3.656,4.663,9.7,0.677,0,16.443,20.085,18.964,17.66,16.843,16.16,15.184,14.473,14.348,0.736
1,9.19,0.11,0.48601,-1.428,3.59,4.857,10.1,0.71,0,18.44,23.063,21.801,20.324,19.277,18.196,16.974,16.258,16.06,0.486
1,9.19,0.11,1.11355,0.124,3.774,4.402,10.3,0.723,0,14.76,16.663,16.362,15.519,15.018,14.558,13.95,13.562,13.483,1.114
1,9.19,0.11,0.38959,-1.664,3.571,4.923,10.6,0.739,0,19.529,24.524,23.194,21.649,20.539,19.311,18.015,17.344,17.106,0.39
1,9.19,0.11,0.14247,-2.66,3.487,5.146,11,0.754,0.84,21.892,29.122,27.166,25.226,23.756,21.926,20.194,19.576,19.247,0.142
1,9.19,0.11,0.14108,-2.672,3.486,5.149,11.3,0.761,0,22.75,29.812,27.904,25.984,24.546,22.761,21.071,20.452,20.126,0.141
1,9.19,0.11,0.12236,-2.835,3.471,5.189,11.5,0.764,0.73,23.014,30.926,28.783,26.76,25.17,23.178,21.26,20.64,20.302,0.122
1,9.19,0.11,0.77221,-0.692,3.669,4.638,11.8,0.767,0.72,18.034,21.738,20.651,19.345,18.522,17.802,16.794,16.091,15.954,0.772
1,9.19,0.11,0.4136,-1.602,3.575,4.905,12.1,0.769,0,20.876,25.829,24.526,22.999,21.891,20.67,19.373,18.695,18.464,0.414
1,9.19,0.11,0.56242,-1.237,3.607,4.799,14.8,0.77,0.85,22.141,26.706,25.433,23.958,22.939,21.934,20.732,19.983,19.798,0.562
1,9.19,0.11,0.52314,-1.335,3.598,4.829,15.1,0.77,0.93,22.568,27.208,25.936,24.451,23.41,22.361,21.139,20.4,20.207,0.523
1,9.19,0.13,0.34478,-1.79,3.563,4.963,8.5,0.538,0,17.746,22.608,21.259,19.721,18.634,17.418,16.169,15.524,15.283,0.345
1,9.19,0.13,0.47554,-1.455,3.587,4.864,8.7,0.564,0.76,16.654,21.22,19.965,18.502,17.454,16.33,15.116,14.439,14.231,0.476
1,9.19,0.13,0.28827,-1.947,3.552,4.999,9.2,0.625,0,18.837,24.076,22.617,20.987,19.859,18.578,17.276,16.63,16.36,0.288
1,9.19,0.13,0.09227,-3.22,3.425,5.267,9.9,0.694,0.78,22.492,32.304,29.458,27.22,25.302,22.994,20.672,20,19.625,0.092
1,9.19,0.13,0.32118,-1.854,3.558,4.979,10.8,0.747,0,20.205,25.49,24.052,22.425,21.288,20.01,18.686,18.021,17.757,0.321
1,9.19,0.13,0.54248,-1.289,3.601,4.813,11,0.754,0,18.992,23.499,22.235,20.77,19.759,18.776,17.587,16.823,16.647,0.542
1,9.19,0.13,0.13163,-2.757,3.477,5.169,11.1,0.757,0,22.761,30.102,28.104,26.146,24.658,22.804,21.059,20.441,20.111,0.132
